ID;DATE;ISO_3;PAYS;ID_PAYS;REGION;ID_REGION;CONTAMINES;DECES;GUERIS;CONTAMINES_FEMME;CONTAMINES_HOMME;CONTAMINES_GENRE_NON_SPECIFIE;SOURCE
910;21/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
911;21/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
912;21/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
913;22/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
914;22/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
915;22/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
916;22/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
917;22/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
918;22/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
919;22/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
920;22/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
921;22/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
922;22/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
923;22/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
924;22/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
925;22/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
926;22/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
928;22/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
929;22/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
930;22/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
931;22/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
932;22/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
933;22/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
934;22/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
935;22/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
936;22/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
938;22/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
939;22/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
940;22/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
941;22/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
942;22/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
944;22/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
945;22/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
946;22/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
947;22/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
948;22/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
949;22/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
950;22/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
951;23/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
952;23/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
953;23/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
954;23/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
955;23/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
956;23/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
957;23/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
958;23/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
959;23/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
960;23/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
961;23/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
963;23/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
964;23/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
966;23/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
967;23/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
968;23/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
969;23/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
970;23/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
971;23/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
972;23/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
973;23/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
974;23/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
976;23/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
977;23/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
978;23/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
979;23/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
980;23/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
981;23/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
982;23/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
983;23/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
984;23/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
985;23/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
986;23/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
987;23/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
988;23/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
989;24/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
990;24/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
991;24/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
992;24/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
994;24/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
995;24/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
996;24/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
997;24/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
998;24/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
999;24/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
1000;24/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
1001;24/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
1002;24/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
1004;24/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
1005;24/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
1006;24/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
1007;24/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
1008;24/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
1009;24/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
1010;24/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
1011;24/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
1012;24/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
1014;24/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
1015;24/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
1017;24/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
1018;24/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
1019;24/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
1020;24/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
1021;24/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
1022;24/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
1023;24/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
1024;24/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
1025;24/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
1026;24/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
1027;25/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
1028;25/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
1029;25/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
1030;25/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
1031;25/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
1032;25/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
1033;25/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
1034;25/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
1035;25/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
1036;25/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
1037;25/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
1038;25/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
1039;25/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
1040;25/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
1042;25/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
1043;25/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
1044;25/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
1045;25/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
1046;25/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
1047;25/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
1048;25/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
1049;25/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
1050;25/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
1052;25/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
1053;25/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
1054;25/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
1056;25/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
1057;25/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
1058;25/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
1060;25/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
1061;25/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
1062;25/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
1063;25/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
1064;25/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
1065;26/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
1066;26/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
1067;26/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
1068;26/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
1070;26/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
1071;26/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
1072;26/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
1073;26/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
1074;26/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
1075;26/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
1076;26/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
1077;26/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
1078;26/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
1080;26/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
1081;26/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
1082;26/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
1083;26/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
1084;26/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
1085;26/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
1086;26/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
1087;26/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
1088;26/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
1090;26/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
1091;26/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
1092;26/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
1093;26/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
1094;26/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
1095;26/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
1096;26/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
1097;26/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
1098;26/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
1099;26/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
1100;26/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
1101;26/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
1102;26/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
1103;27/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
1104;27/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
1105;27/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
1106;27/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
1107;27/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
1108;27/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
1109;27/03/2020;NGA;Nigéria;15;Benue;176;0;0;0;0;0;0;Nigeria Centre for Disease Control
1110;27/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
1111;27/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
1112;27/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
1113;27/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
1114;27/03/2020;NGA;Nigéria;15;Edo;181;0;0;0;0;0;0;Nigeria Centre for Disease Control
1115;27/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
1116;27/03/2020;NGA;Nigéria;15;Enugu;183;0;0;0;0;0;0;Nigeria Centre for Disease Control
1117;27/03/2020;NGA;Nigéria;15;Federal Capital Territory;184;0;0;0;0;0;0;Nigeria Centre for Disease Control
1118;27/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
1119;27/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
1120;27/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
1121;27/03/2020;NGA;Nigéria;15;Kaduna;188;0;0;0;0;0;0;Nigeria Centre for Disease Control
1122;27/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
1123;27/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
1124;27/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
1125;27/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
1126;27/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
1127;27/03/2020;NGA;Nigéria;15;Lagos;194;0;0;0;0;0;0;Nigeria Centre for Disease Control
1128;27/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
1129;27/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
1130;27/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
1131;27/03/2020;NGA;Nigéria;15;Osun;198;0;0;0;0;0;0;Nigeria Centre for Disease Control
1132;27/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
1133;27/03/2020;NGA;Nigéria;15;Oyo;200;0;0;0;0;0;0;Nigeria Centre for Disease Control
1134;27/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
1135;27/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
1136;27/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
1137;27/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
1138;27/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
1139;27/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
1140;27/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
1141;28/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
1142;28/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
1143;28/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
1144;28/03/2020;NGA;Nigéria;15;Anambra;173;0;0;0;0;0;0;Nigeria Centre for Disease Control
1145;28/03/2020;NGA;Nigéria;15;Bauchi;174;0;0;0;0;0;0;Nigeria Centre for Disease Control
1146;28/03/2020;NGA;Nigéria;15;Bayelsa;175;0;0;0;0;0;0;Nigeria Centre for Disease Control
1148;28/03/2020;NGA;Nigéria;15;Borno;177;0;0;0;0;0;0;Nigeria Centre for Disease Control
1149;28/03/2020;NGA;Nigéria;15;Cross River;178;0;0;0;0;0;0;Nigeria Centre for Disease Control
1150;28/03/2020;NGA;Nigéria;15;Delta;179;0;0;0;0;0;0;Nigeria Centre for Disease Control
1151;28/03/2020;NGA;Nigéria;15;Ebonyi;180;0;0;0;0;0;0;Nigeria Centre for Disease Control
1153;28/03/2020;NGA;Nigéria;15;Ekiti;182;0;0;0;0;0;0;Nigeria Centre for Disease Control
1156;28/03/2020;NGA;Nigéria;15;Gombe;185;0;0;0;0;0;0;Nigeria Centre for Disease Control
1157;28/03/2020;NGA;Nigéria;15;Imo;186;0;0;0;0;0;0;Nigeria Centre for Disease Control
1158;28/03/2020;NGA;Nigéria;15;Jigawa;187;0;0;0;0;0;0;Nigeria Centre for Disease Control
1160;28/03/2020;NGA;Nigéria;15;Kano;189;0;0;0;0;0;0;Nigeria Centre for Disease Control
1161;28/03/2020;NGA;Nigéria;15;Katsina;190;0;0;0;0;0;0;Nigeria Centre for Disease Control
1162;28/03/2020;NGA;Nigéria;15;Kebbi;191;0;0;0;0;0;0;Nigeria Centre for Disease Control
1163;28/03/2020;NGA;Nigéria;15;Kogi;192;0;0;0;0;0;0;Nigeria Centre for Disease Control
1164;28/03/2020;NGA;Nigéria;15;Kwara;193;0;0;0;0;0;0;Nigeria Centre for Disease Control
1166;28/03/2020;NGA;Nigéria;15;Nasarawa;195;0;0;0;0;0;0;Nigeria Centre for Disease Control
1167;28/03/2020;NGA;Nigéria;15;Niger;196;0;0;0;0;0;0;Nigeria Centre for Disease Control
1168;28/03/2020;NGA;Nigéria;15;Ogun;197;0;0;0;0;0;0;Nigeria Centre for Disease Control
1170;28/03/2020;NGA;Nigéria;15;Ondo;199;0;0;0;0;0;0;Nigeria Centre for Disease Control
1172;28/03/2020;NGA;Nigéria;15;Plateau;201;0;0;0;0;0;0;Nigeria Centre for Disease Control
1173;28/03/2020;NGA;Nigéria;15;Rivers;202;0;0;0;0;0;0;Nigeria Centre for Disease Control
1174;28/03/2020;NGA;Nigéria;15;Sokoto;203;0;0;0;0;0;0;Nigeria Centre for Disease Control
1175;28/03/2020;NGA;Nigéria;15;Taraba;204;0;0;0;0;0;0;Nigeria Centre for Disease Control
1176;28/03/2020;NGA;Nigéria;15;Yobe;205;0;0;0;0;0;0;Nigeria Centre for Disease Control
1177;28/03/2020;NGA;Nigéria;15;Zamfara;206;0;0;0;0;0;0;Nigeria Centre for Disease Control
1178;28/03/2020;NGA;Nigéria;15;Non spécifié;207;0;0;0;0;0;0;Nigeria Centre for Disease Control
1179;29/03/2020;NGA;Nigéria;15;Abia;170;0;0;0;0;0;0;Nigeria Centre for Disease Control
1180;29/03/2020;NGA;Nigéria;15;Adamawa;171;0;0;0;0;0;0;Nigeria Centre for Disease Control
1181;29/03/2020;NGA;Nigéria;15;Akwa Ibom;172;0;0;0;0;0;0;Nigeria Centre for Disease Control
