,date,totalAdmissions,totalBeds,newHospAdmission,mecVent,dailyCases,cumulativeCases,Vax_index,totalAdmissions_ewma_3,totalAdmissions_ewma_7,totalAdmissions_ewma_14,totalBeds_ewma_3,totalBeds_ewma_7,totalBeds_ewma_14,newHospAdmission_ewma_3,newHospAdmission_ewma_7,newHospAdmission_ewma_14,dailyCases_ewma_3,dailyCases_ewma_7,dailyCases_ewma_14,cumulativeCases_ewma_3,cumulativeCases_ewma_7,cumulativeCases_ewma_14
313,2021-06-10,162,906,154,140,6718,4067201,0.22316249999999999,153.8533531419793,136.80836784544252,120.25344493513924,885.4609757547069,854.4429936182672,829.0576468671138,145.4810439084575,129.21654919204076,113.48068813018928,6626.996015541492,5990.312121859511,5080.953726335204,4060574.0039844587,4049230.0636344217,4034174.800778821
314,2021-06-11,144,884,137,146,6510,4073711,0.22316249999999999,148.92667657098966,138.6062758840819,123.41965227712068,884.7304878773534,861.8322452137005,836.3832939514986,141.24052195422877,131.16241189403056,116.61659637949738,6568.498007770746,6120.234091394633,5271.49322949051,4067142.5019922294,4055350.2977258163,4039446.294008312
315,2021-06-12,137,915,131,152,5422,4079133,0.22316249999999999,142.96333828549484,138.20470691306141,125.23036530683792,899.8652439386767,875.1241839102754,846.8655214246321,136.12026097711438,131.1218089205229,118.53438352889773,5995.249003885373,5945.675568545974,5291.560798891775,4073137.7509961147,4061295.9732943624,4044737.8548072036
316,2021-06-13,187,947,179,171,6075,4085208,0.22316249999999999,164.98166914274742,150.40353018479604,133.46631659925953,923.4326219693384,893.0931379327066,860.2167852346812,157.5601304885572,143.0913566903922,126.59646572504471,6035.124501942686,5978.00667640948,5396.019359039539,4079172.8754980573,4067273.979970772,4050133.8741662432
317,2021-06-14,185,993,177,170,8941,4094149,0.22316249999999999,174.9908345713737,159.05264763859702,140.3374743860249,958.2163109846692,918.06985344953,877.921213870057,167.2800652442786,151.56851751779413,133.3169369617054,7488.062250971343,6718.755007307111,5868.6834445009345,4086660.9377490287,4073992.734978079,4056002.557610744
318,2021-06-15,188,1030,174,187,9153,4103302,0.22316249999999999,181.49541728568687,166.28948572894777,146.69247780122157,994.1081554923346,946.0523900871475,898.1983853540495,170.6400326221393,157.1763881383456,138.74134536681134,8320.531125485672,7327.316255480333,6306.5923185674765,4094981.468874514,4081320.0512335594,4062309.149929311
319,2021-06-16,177,1057,173,192,9411,4112713,0.22316249999999999,179.24770864284343,168.96711429671083,150.7334807610587,1025.5540777461674,973.7892925653606,919.3719339735095,171.82001631106965,161.1322911037592,143.30916598456983,8865.765562742836,7848.23719161025,6720.51334275848,4103847.234437257,4089168.2884251694,4069029.6632720698
320,2021-06-17,202,1122,190,197,9523,4122236,0.22316249999999999,190.62385432142173,177.22533572253312,157.5690166595842,1073.7770388730837,1010.8419694240205,946.3890094437082,180.91000815553483,168.3492183278194,149.5346105199605,9194.382781371418,8266.927893707687,7094.178230390682,4113041.6172186285,4097435.216318877,4076123.84150246
321,2021-06-18,185,1170,172,210,8772,4131008,0.22316249999999999,187.81192716071087,179.16900179189983,161.22648110497298,1121.8885194365419,1050.6314770680153,976.2038081845471,176.4550040777674,169.26191374586452,152.52999578396577,8983.191390685708,8393.195920280765,7317.887799671925,4122024.8086093143,4105828.4122391576,4083441.729302132
322,2021-06-19,178,1143,172,203,7127,4138135,0.22316249999999999,182.90596358035543,178.87675134392487,163.46295029097658,1132.444259718271,1073.7236078010114,998.4433004266076,174.2275020388837,169.94643530939837,155.12599634610368,8055.095695342854,8076.646940210573,7292.436093049001,4130079.904304657,4113905.0591793684,4090734.1653951807
323,2021-06-20,171,1168,165,196,8203,4146338,0.22316249999999999,176.95298179017772,176.90756350794365,164.4678902521797,1150.2221298591355,1097.2927058507587,1021.0508603697266,169.61375101944185,168.70982648204878,156.44253016662316,8129.047847671427,8108.23520515793,7413.844613975801,4138208.9521523286,4122013.2943845266,4098148.0100091565
324,2021-06-21,181,1290,173,212,12707,4159045,0.22316249999999999,178.97649089508886,177.93067263095773,166.67217155188908,1220.1110649295679,1145.4695293880688,1056.9107456537631,171.30687550972092,169.78236986153658,158.6501928110734,10418.023923835714,9257.926403868447,8119.598665445694,4148626.9760761643,4131271.220788395,4106267.608674602
325,2021-06-22,182,1301,171,229,13563,4172608,0.22316249999999999,180.48824544754444,178.94800447321828,168.7158820116372,1260.555532464784,1184.3521470410517,1089.4559795665946,171.15343775486048,170.08677739615243,160.29683376959693,11990.511961917857,10334.194802901335,8845.385510052936,4160617.488038082,4141605.4155912963,4115112.994184655
326,2021-06-23,214,1255,204,227,14806,4187414,0.22316249999999999,197.24412272377222,187.7110033549137,174.75376441008558,1257.777766232392,1202.0141102807886,1111.528515624382,187.57671887743024,178.5650830471143,166.12392260031734,13398.25598095893,11452.146102176,9640.134108712544,4174015.744019041,4153057.5616934723,4124753.1282933676
327,2021-06-24,194,1274,186,240,15084,4202498,0.22316249999999999,195.6220613618861,189.28325251618526,177.3199291554075,1265.888883116196,1220.0105827105915,1133.1913802077975,186.78835943871513,180.4238122853357,168.77406625360834,14241.127990479465,12360.109576632001,10365.982894217539,4188256.8720095204,4165417.671270104,4135119.111187585
328,2021-06-25,206,1284,187,238,14901,4217399,0.22316249999999999,200.81103068094305,193.46243938713897,181.14393860135317,1274.9444415580979,1236.0079370329436,1153.2991961800913,186.89417971935757,182.06785921400177,171.20419075312722,14571.063995239732,12995.332182474001,10970.6518416552,4202827.93600476,4178413.003452578,4146089.7630292405
329,2021-06-26,223,1276,221,236,13486,4230885,0.22316249999999999,211.90551534047154,200.84682954035424,186.72474678783942,1275.472220779049,1246.0059527747078,1169.6593033560791,203.94708985967878,191.80089441050131,177.8436319860436,14028.531997619866,13117.999136855502,11306.031596101173,4216856.46800238,4191531.0025894335,4157395.794625342
330,2021-06-27,226,1331,216,244,15407,4246292,0.22316249999999999,218.95275767023577,207.1351221552657,191.9614472161275,1303.2361103895246,1267.2544645810308,1191.1713962419353,209.9735449298394,197.850670807876,182.93114772123778,14717.765998809933,13690.249352641627,11852.827383287684,4231574.2340011895,4205221.251942075,4169248.6220086296
331,2021-06-28,244,1465,232,272,23511,4269803,0.22316249999999999,231.47637883511788,216.35134161644928,198.89992092064384,1384.1180551947623,1316.690848435773,1227.6818767430107,220.98677246491968,206.38800310590702,189.47366135840608,19114.382999404967,16145.437014481222,13407.250398849326,4250688.617000595,4221366.688956556,4182655.872407479
332,2021-06-29,283,1445,272,259,23250,4293053,0.22316249999999999,257.23818941755894,233.01350621233698,210.11326479789133,1414.5590275973811,1348.7681363268296,1256.6576265106091,246.49338623245984,222.79100232943028,200.47717317728527,21182.191499702483,17921.577760860917,14719.617012336084,4271870.808500297,4239288.266717416,4197375.489419815
333,2021-06-30,331,1500,320,264,23941,4316994,0.22316249999999999,294.11909470877947,257.51012965925275,226.2314961581725,1457.2795137986905,1386.5761022451222,1289.1032763091946,283.24669311622995,247.0932517470727,216.41355008698056,22561.595749851243,19426.433320645687,15949.134744024606,4294432.404250149,4258714.7000380615,4213324.62416384
334,2021-07-01,295,1560,292,279,24267,4341261,0.201795,294.55954735438974,266.8825972444395,235.40063000374948,1508.6397568993452,1429.9320766838416,1325.2228394679685,287.623346558115,258.31993881030456,226.4917434087165,23414.29787492562,20636.574990484263,17058.183444821327,4317846.702125074,4279351.275028546,4230382.807608661
335,2021-07-02,307,1611,295,297,22287,4363548,0.201795,300.77977367719484,276.9119479333296,244.9472126699162,1559.8198784496726,1475.1990575128812,1363.3264608722393,291.31167327905746,267.4899541077284,235.62617762088763,22850.64893746281,21049.181242863197,17755.35898551182,4340697.351062537,4300400.456271409,4248138.166594173
336,2021-07-03,323,1636,312,296,20638,4384186,0.201795,311.8898868385974,288.4339609499972,255.35425098059403,1597.9099392248363,1515.3992931346609,1399.6829327559408,301.65583663952873,278.6174655807963,245.80935393810262,21744.324468731407,20946.385932147397,18139.711120776912,4362441.675531268,4321346.842203557,4266277.87771495
337,2021-07-04,390,1744,383,305,21806,4405992,0.201795,350.94494341929874,313.82547071249786,273.30701751651486,1670.9549696124182,1572.5494698509958,1445.5918750551486,342.32791831976436,304.71309918559723,264.1014400796889,21775.162234365704,21161.289449110547,18628.54963800666,4384216.837765634,4342508.131652667,4284906.4273529565
338,2021-07-05,416,1888,397,330,30215,4436207,0.201795,383.47247170964937,339.3691030343734,292.33274851431287,1779.477484806209,1651.412102388247,1504.5796250477954,369.6639591598822,327.7848243891979,281.82124806906376,25995.081117182854,23424.71708683291,20173.40968627244,4410211.918882817,4365932.8487395,4305079.8370392285
339,2021-07-06,458,1998,440,353,31627,4467834,0.201795,420.7362358548247,369.02682727578,314.42171537907114,1888.7387424031044,1738.0590767911854,1570.3690083747558,404.8319795799411,355.8386182918984,302.91174832652194,28811.040558591427,25475.287815124684,21700.555061436113,4439022.9594414085,4391408.136554625,4326780.392100665
340,2021-07-07,461,2144,443,377,34274,4502108,0.201795,440.86811792741236,392.02012045683506,333.96548666186163,2016.3693712015522,1839.544307593389,1646.853140591455,423.9159897899706,377.6289637189238,321.5901818829857,31542.520279295713,27674.965861343513,23377.014386577965,4470565.479720704,4419083.102415969,4350157.406487243
341,2021-07-08,488,2209,471,376,29929,4532037,0.201795,464.4340589637062,416.0150903426263,354.5034217736134,2112.684685600776,1931.9082306950418,1721.806055179261,447.4579948949853,400.9717227891929,341.51149096525427,30735.760139647857,28238.474396007638,24250.61246836757,4501301.239860352,4447321.576811976,4374408.018955611
342,2021-07-09,451,2352,428,393,29050,4561087,0.201795,457.7170294818531,424.76131775696973,367.3696322037983,2232.342342800388,2036.9311730212814,1805.8319144886927,437.72899744749265,407.72879209189466,353.043292169887,29892.88006982393,28441.35579700573,24890.530805918563,4531194.119930176,4475762.932608982,4399298.549761529
343,2021-07-10,442,2429,426,398,25411,4586498,0.201795,449.8585147409266,429.0709883177273,377.3203479099585,2330.671171400194,2134.948379765961,1888.920992556867,431.86449872374635,412.296594068921,362.7708532139021,27651.940034911964,27683.766847754297,24959.926698462754,4558846.059965088,4503446.6994567355,4424258.476459992
344,2021-07-11,502,2564,486,408,27418,4613916,0.201795,475.9292573704633,447.3032412382955,393.94430152196406,2447.335585700097,2242.2112848244706,1978.931526882618,458.9322493618732,430.7224455516908,379.20140611871517,27534.970017455984,27617.325135815725,25287.669805334386,4586381.0299825445,4531064.024592551,4449546.146265326
345,2021-07-12,610,2798,585,433,40477,4654393,0.201795,542.9646286852317,487.9774309287217,422.7517279857022,2622.6677928500485,2381.158463618353,2088.1406566316023,521.9661246809366,469.2918341637681,406.64121863621983,34005.98500872799,30832.243851861796,27312.913831289803,4620387.014991272,4561896.268444413,4476859.060096616
346,2021-07-13,621,2970,604,470,43247,4697640,0.201795,581.9823143426158,521.2330731965413,449.1848309209419,2796.3338964250242,2528.3688477137644,2205.7219024140554,562.9830623404682,502.9688756228261,432.9557228180572,38626.492504363996,33935.93288889634,29437.458653784495,4659013.507495636,4595832.2013333095,4506296.5187504
347,2021-07-14,636,3110,608,489,50320,4747960,0.201795,608.9911571713079,549.924804897406,474.09352013148305,2953.166948212512,2673.776635785323,2326.2923154255145,585.4915311702341,529.2266567171196,456.2949597756496,44473.246252182,38031.949666672255,32221.797499946562,4703486.753747818,4633864.150999982,4538518.316250347
348,2021-07-15,658,3241,635,493,57583,4805543,0.201795,633.4955785856539,576.9436036730546,498.614384113952,3097.0834741062563,2815.582476838992,2448.253340035446,610.245765585117,555.6699925378397,480.12229847222966,51028.123126091,42919.712250004195,35603.29116662035,4754514.876873909,4676783.863249986,4574121.607416967
349,2021-07-16,593,3367,562,512,51138,4856681,0.201795,613.247789292827,580.9577027547908,511.1991328987584,3232.041737053128,2953.436857629244,2570.752894697386,586.1228827925586,557.2524944033797,491.03932534259906,51083.0615630455,44974.284187503144,37674.58567773764,4805597.938436954,4721758.14743749,4611796.193094705
350,2021-07-17,622,3442,601,514,35281,4891962,0.201795,617.6238946464134,591.218277066093,525.9725818455906,3337.0208685265643,3075.577643221933,2686.9191754044014,593.5614413962793,568.1893708025348,505.7007486302525,43182.03078152275,42550.963140627355,37355.44092070596,4848779.969218478,4764309.110578117,4649151.634015412
351,2021-07-18,698,3546,678,512,33164,4925126,0.201795,657.8119473232067,617.9137077995698,548.9095709328453,3441.510434263282,3193.18323241645,2801.4632853504813,635.7807206981397,595.642028101901,528.6739821462189,38173.01539076137,40204.22235547051,36796.5821312785,4886952.984609239,4804513.332933587,4685948.21614669
352,2021-07-19,752,3813,722,543,43401,4968527,0.201795,704.9059736616034,651.4352808496773,575.988294808466,3627.255217131641,3348.1374243123378,2936.3348473037504,678.8903603490699,627.2315210764258,554.450784526723,40787.007695380686,41003.41676660289,37677.17118044136,4927739.992304619,4845516.74970019,4723625.387327131
353,2021-07-20,805,3894,779,544,35947,5004474,0.201795,754.9529868308017,689.8264606372579,606.5231888340038,3760.6276085658205,3484.6030682342534,3064.023534329917,728.9451801745349,665.1736408073193,584.39067992316,38367.00384769034,39739.312574952164,37446.48168971584,4966106.99615231,4885256.062275142,4761071.869016847
354,2021-07-21,783,4063,742,567,31676,5036150,0.201795,768.9764934154009,713.1198454779434,630.0534303228034,3911.8138042829105,3629.20230117569,3197.2203964192613,735.4725900872675,684.3802306054894,605.4052559334053,35021.50192384517,37723.48443121412,36677.08413108706,5001128.498076155,4922979.546706357,4797748.953147935
355,2021-07-22,827,4230,794,612,27711,5063861,0.201795,797.9882467077005,741.5898841084575,656.3129729464296,4070.9069021414552,3779.4017258817676,3334.92434356336,764.7362950436337,711.785172954117,630.5512218089513,31366.250961922586,35220.36332341059,35481.606246942116,5032494.749038078,4958199.910029768,4833230.5593948765
356,2021-07-23,725,4401,687,625,24586,5088447,0.201795,761.4941233538502,737.442413081343,665.4712432202389,4235.953451070727,3934.8012944113257,3477.0677644215784,725.8681475218168,705.5888797155877,638.0777255677577,27976.125480961295,32561.77249255794,34028.858747349834,5060470.874519039,4990761.682522326,4867259.418142226
357,2021-07-24,734,4476,708,659,20276,5108723,0.201795,747.7470616769251,736.5818098110072,674.6084107908737,4355.976725535364,4070.1009708084944,3610.258729165368,716.9340737609084,706.1916597866907,647.4006954920568,24126.062740480647,29490.329369418454,32195.14424770319,5084596.9372595195,5020252.011891744,4899454.562389929
358,2021-07-25,836,4725,808,675,19657,5128380,0.201795,791.8735308384626,761.4363573582553,696.1272893520904,4540.488362767682,4233.825728106371,3758.8908986099855,762.4670368804542,731.643744840018,668.8139360931159,21891.531370240322,27031.99702706384,30523.39168134276,5106488.46862976,5047284.008918808,4929977.954071272
359,2021-07-26,830,5055,800,712,26541,5154921,0.201795,810.9367654192313,778.5772680186916,713.976984105145,4797.744181383841,4439.119296079778,3931.7054454619874,781.233518440227,748.7328086300134,686.3054112807005,24216.26568512016,26909.247770297883,29992.406123830395,5130704.734314879,5074193.256689106,4959970.360195103
360,2021-07-27,816,5163,784,738,26027,5180948,0.201795,813.4683827096156,787.9329510140187,727.5800528911257,4980.372090691921,4620.0894720598335,4095.8780527337226,782.6167592201135,757.54960647251,699.3313564432738,25121.63284256008,26688.685827723413,29463.685307319676,5155826.36715744,5100881.942516829,4989434.045502423
361,2021-07-28,728,5182,695,748,26925,5207873,0.201795,770.7341913548078,772.949713260514,727.6360458389756,5081.18604534596,4760.567104044875,4240.694312369226,738.8083796100568,741.9122048543825,698.7538422508372,26023.31642128004,26747.76437079256,29125.193933010385,5181849.68357872,5127629.706887621,5018559.239435433
362,2021-07-29,758,5056,711,765,25361,5233234,0.201795,764.3670956774039,769.2122849453856,731.6845730604456,5068.59302267298,4834.425328033656,4349.401737386663,724.9041898050284,734.1841536407868,700.386663284059,25692.15821064002,26401.07327809442,28623.301408608997,5207541.84178936,5154030.780165716,5047182.540844042
363,2021-07-30,650,5111,616,785,22109,5255343,0.201795,707.183547838702,739.4092137090391,720.7932966523862,5089.79651133649,4903.568996025242,4450.948172401774,670.4520949025142,704.6381152305901,689.1351081795177,23900.57910532001,25328.054958570818,27754.727887461133,5231442.420894681,5179358.835124287,5074937.268731504
364,2021-07-31,593,5057,563,789,18450,5273793,0.201795,650.091773919351,702.8069102817793,703.7541904320681,5073.398255668245,4941.926747018932,4531.755082748205,616.726047451257,669.2285864229425,672.3170937555819,21175.289552660004,23608.541218928112,26514.097502466313,5252617.71044734,5202967.376343215,5101451.366233969
365,2021-08-01,645,5090,618,769,18714,5292507,0.18042750000000002,647.5458869596755,688.3551827113345,695.920298374459,5081.699127834123,4978.945060264198,4606.187738381777,617.3630237256285,656.4214398172068,665.074814588171,19944.644776330002,22384.905914196082,25474.08450213747,5272562.355223671,5225352.282257411,5126925.450736106
366,2021-08-02,686,5309,659,791,26580,5319087,0.18042750000000002,666.7729434798377,687.7663870335008,694.5975919245311,5195.3495639170615,5061.458795198148,4699.8960399308735,638.1815118628142,657.066079862905,664.2648393097481,23262.322388165,23433.67943564706,25621.539901852477,5295824.677611835,5248785.961693058,5152546.990637959
367,2021-08-03,680,5116,655,780,27062,5346149,0.18042750000000002,673.3864717399189,685.8247902751256,692.6512463345937,5155.674781958531,5075.094096398611,4755.37656794009,646.5907559314071,656.5495598971787,663.0295274017817,25162.161194082502,24340.759576735294,25813.601248272145,5320986.838805918,5273126.721269793,5178360.591886231
368,2021-08-04,747,4944,713,772,28895,5375044,0.18042750000000002,710.1932358699594,701.1185927063441,699.8977468233145,5049.837390979265,5042.320572298958,4780.5263588814105,679.7953779657036,670.662169922884,669.6922570815442,27028.58059704125,25479.31968255147,26224.454415169195,5348015.419402959,5298606.040952344,5204585.0463014
369,2021-08-05,693,4894,664,770,28126,5403170,0.18042750000000002,701.5966179349797,699.088944529758,698.9780472468725,4971.918695489632,5005.240429224218,4795.656177697223,671.8976889828518,668.996627442163,668.9332894706716,27577.290298520624,26140.989761913606,26477.993826479968,5375592.709701479,5324747.030714258,5231063.04012788
370,2021-08-06,657,4879,612,765,24851,5428021,0.18042750000000002,679.2983089674899,688.5667083973185,693.3809742806228,4925.459347744816,4973.680321918163,4806.768687337593,641.9488444914259,654.7474705816222,661.3421842079155,26214.145149260312,25818.492321435206,26261.061316282638,5401806.854850739,5350565.523035693,5257324.101444162
371,2021-08-07,630,4817,600,760,19957,5447978,0.18042750000000002,654.649154483745,673.9250312979889,684.9301777098731,4871.229673872408,4934.510241438622,4808.132862359247,620.974422245713,641.0606029362167,653.1632263135267,23085.572574630154,24353.1192410764,25420.519807444954,5424892.42742537,5374918.6422767695,5282744.621251607
372,2021-08-08,651,4939,628,765,20157,5468135,0.18042750000000002,652.8245772418725,668.1937734734917,680.4061540152234,4905.114836936204,4935.632681078966,4825.581814044682,624.4872111228565,637.7954522021624,649.8081294717232,21621.286287315077,23304.0894308073,24718.717166452294,5446513.713712685,5398222.731707577,5307463.338418059
373,2021-08-09,665,5098,642,762,28292,5496427,0.18042750000000002,658.9122886209362,667.3953301051187,678.3520001465268,5001.557418468102,4976.224510809224,4861.904238838724,633.2436055614282,638.8465891516217,648.7670455421601,24956.643143657537,24551.067073105474,25195.15487759199,5471470.356856342,5422773.7987806825,5332658.493295651
374,2021-08-10,760,5096,729,782,27610,5524037,0.18042750000000002,709.4561443104681,690.546497578839,689.23840012699,5048.778709234051,5006.168383106918,4893.1170069935615,681.1218027807141,661.3849418637163,659.4647728032054,26283.32157182877,25315.800304829107,25517.13422724639,5497753.678428171,5448089.599085512,5358175.627522897
375,2021-08-11,747,5073,708,777,29135,5553172,0.18042750000000002,728.228072155234,704.6598731841292,696.9399467767246,5060.889354617026,5022.8762873301885,4917.101406061087,694.560901390357,673.0387063977872,665.9361364294447,27709.160785914384,26270.60022862183,25999.516330280203,5525462.839214086,5474360.199314133,5384175.143853177
376,2021-08-12,758,5029,709,783,27690,5580862,0.18042750000000002,743.114036077617,717.9949048880968,705.0812872064946,5044.944677308513,5024.407215497641,4932.021218586276,701.7804506951785,682.0290297983404,671.6779849055188,27699.580392957192,26625.450171466375,26224.914152909507,5553162.419607043,5500985.6494856,5410400.058006086
377,2021-08-13,694,5076,662,793,24992,5605854,0.18042750000000002,718.5570180388086,711.9961786660725,703.6037822456286,5060.472338654256,5037.305411623231,4951.218389441438,681.8902253475892,677.0217723487552,670.3875869181163,26345.790196478596,26217.087628599784,26060.52559918824,5579508.209803522,5527202.737114199,5436460.5836052755
378,2021-08-14,689,4973,661,797,21336,5627190,0.18042750000000002,703.7785090194043,706.2471339995543,701.6566112795448,5016.736169327129,5021.229058717423,4954.12260418258,671.4451126737946,673.0163292615664,669.1359086623675,23840.8950982393,24996.81572144984,25430.58885262981,5603349.104901761,5552199.55283565,5461891.1724579055
379,2021-08-15,719,5115,704,800,21280,5648470,0.18042750000000002,711.3892545097021,709.4353504996657,703.9690631089388,5065.868084663564,5044.671794038067,4975.572923624903,687.7225563368972,680.7622469461747,673.7844541740518,22560.44754911965,24067.611791087376,24877.177005612502,5625909.55245088,5576267.164626737,5486768.349463518
380,2021-08-16,776,5429,743,816,30861,5679331,0.18042750000000002,743.6946272548511,726.0765128747493,713.573188027747,5247.434042331783,5140.753845528549,5036.029867141582,715.3612781684486,696.321685209631,683.0131936175115,26710.723774559825,25765.958843315533,25675.020071530835,5652620.27622544,5602033.123470052,5512443.3695350485
381,2021-08-17,832,5437,799,825,31095,5710426,0.18042750000000002,787.8473136274256,752.5573846560619,729.3634296240474,5342.217021165891,5214.815384146412,5089.492551522704,757.1806390842244,721.9912639072232,698.4781011351768,28902.861887279912,27098.21913248665,26397.68406199339,5681523.13811272,5629131.342602539,5538841.053597041
382,2021-08-18,795,5514,763,812,31426,5741852,0.18042750000000002,791.4236568137128,763.1680384920464,738.1149723408411,5428.108510582946,5289.611538109809,5146.09354465301,760.0903195421122,732.2434479304173,707.0810209838199,30164.430943639956,28180.16434936499,27068.126187060938,5711687.56905636,5657311.506951904,5565909.179784103
383,2021-08-19,824,5554,788,835,29081,5770933,0.18042750000000002,807.7118284068564,778.3760288690349,749.5663093620623,5491.054255291473,5355.708653582356,5200.481072032609,774.0451597710561,746.182585947813,717.8702181859773,29622.715471819978,28405.373262023742,27336.50936211948,5741310.28452818,5685716.8802139275,5593245.6891462235
384,2021-08-20,733,5576,681,857,25555,5796488,0.18042750000000002,770.3559142034283,767.0320216517762,747.3574681137873,5533.527127645737,5410.781490186767,5250.550262428261,727.5225798855281,729.8869394608597,712.9541890945136,27588.857735909987,27692.779946517807,27098.974780503548,5768899.1422640905,5713409.660160446,5620344.663926727
385,2021-08-21,757,5575,725,858,22605,5819093,0.18042750000000002,763.6779571017141,764.5240162388321,748.643139031949,5554.2635638228685,5451.836117640075,5293.810227437826,726.261289942764,728.6652045956447,714.5602972152451,25096.928867954994,26420.834959888358,26499.778143103074,5793996.071132045,5739830.4951203335,5646844.44206983
386,2021-08-22,726,5749,698,863,22409,5841502,0.18042750000000002,744.8389785508571,754.8930121791241,745.6240538276892,5651.631781911434,5526.127088230056,5354.502197112783,712.130644971382,720.9989034467335,712.3522575865458,23752.964433977497,25417.87621991627,25954.341057355996,5817749.035566023,5765248.37134025,5672798.783127187
387,2021-08-23,831,6000,788,845,30333,5871835,0.18042750000000002,787.9194892754285,773.9197591343432,757.0075133173307,5825.815890955717,5644.595316172542,5440.568570831078,750.065322485691,737.7491775850501,722.438623241673,27042.98221698875,26646.657164937205,26538.162249708526,5844792.017783011,5791895.028505187,5699336.945376895
388,2021-08-24,818,5911,784,857,28212,5900047,0.18042750000000002,802.9597446377143,784.9398193507574,765.1398448750199,5868.407945477858,5711.196487129406,5503.292761386934,767.0326612428455,749.3118831887875,730.6468068094499,27627.491108494374,27037.992873702904,26761.340616414054,5872419.508891506,5818933.02137889,5726098.28599331
389,2021-08-25,843,5922,805,871,27901,5927948,0.18042750000000002,822.9798723188571,799.4548645130681,775.5211988916839,5895.203972738929,5763.897365347054,5559.120393202009,786.0163306214228,763.2339123915906,740.5605659015233,27764.245554247187,27253.74465527718,26913.29520089218,5900183.754445753,5846186.766034167,5753011.5811942015
390,2021-08-26,777,5893,742,872,26482,5954430,0.18042750000000002,799.9899361594286,793.841148384801,775.7183723727927,5894.101986369465,5796.17302401029,5603.637674108408,764.0081653107113,757.9254342936929,740.7524904479869,27123.122777123594,27060.808491457887,26855.789174106554,5927306.877222877,5873247.574525625,5779867.370368307
391,2021-08-27,749,5889,706,874,24253,5978683,0.18042750000000002,774.4949680797142,782.6308612886008,772.155922723087,5891.550993184732,5819.379768007717,5641.685984227287,735.0040826553557,744.9440757202697,736.118825054922,25688.061388561797,26358.856368593417,26508.750617559013,5952994.9386114385,5899606.430894218,5806376.1209858665
392,2021-08-28,688,5756,658,835,20138,5998821,0.18042750000000002,731.2474840398571,758.9731459664506,760.9351330266753,5823.775496592366,5803.534826005787,5656.9278529969815,696.5020413276778,723.2080567902022,725.7029817142657,22913.030694280897,24803.642276445065,25659.317201884478,5975907.969305719,5924410.073170664,5832035.438187751
393,2021-08-29,701,5855,682,850,19152,6017973,0.18042750000000002,716.1237420199286,744.4798594748379,752.943781956452,5839.387748296183,5816.40111950434,5683.3374725973845,689.251020663839,712.9060425926516,719.875917485697,21032.51534714045,23390.731707333798,24791.67490829988,5996940.48465286,5947800.804877997,5856827.113096051
394,2021-08-30,808,6002,770,859,24973,6042946,0.18042750000000002,762.0618710099643,760.3598946061284,760.284611028925,5920.693874148092,5862.800839628255,5725.825809584399,729.6255103319195,727.1795319444886,726.559128487604,23002.757673570224,23786.298780500347,24815.85158719323,6019943.24232643,5971587.103658497,5881642.964683244
395,2021-08-31,798,6293,763,879,33565,6076511,0.18042750000000002,780.0309355049822,769.7699209545964,765.3133295584017,6106.846937074046,5970.350629721191,5801.449034973146,746.3127551659597,736.1346489583665,731.4179113559234,28283.878836785112,26230.974085375263,25982.404708900798,6048227.1211632155,5997818.077743873,5907625.3693921445
396,2021-09-01,835,6236,807,890,31600,6108111,0.15906,807.5154677524911,786.0774407159473,774.6048856172814,6171.423468537023,6036.762972290892,5859.389163643393,776.6563775829799,753.8509867187748,741.4955231751336,29941.939418392554,27573.230564031448,26731.417414380692,6078169.060581608,6025391.308307905,5934356.786806526
397,2021-09-02,788,6186,754,897,30636,6138747,0.15906,797.7577338762455,786.5580805369606,776.3909008683105,6178.7117342685115,6074.072229218169,5902.937275157607,765.32818879149,753.8882400390811,743.1627867517824,30288.969709196277,28338.922923023587,27252.0284257966,6108458.030290804,6053730.231230929,5961608.815232323
398,2021-09-03,688,6195,657,889,28730,6167477,0.15906,742.8788669381228,761.9185604027203,764.6054474192025,6186.855867134256,6104.304171913626,5941.8789718032585,711.164094395745,729.6661800293108,731.6744151848781,29509.484854598137,28436.692192267692,27449.091302357054,6137967.515145402,6082166.923423196,5989057.906534679
399,2021-09-04,752,6043,720,880,23409,6190886,0.15906,747.4394334690614,759.4389203020402,762.9247210966422,6114.927933567128,6088.9781289352195,5955.361775562824,715.5820471978725,727.2496350219831,730.117826493561,26459.24242729907,27179.76914420077,26910.41246204278,6164426.757572701,6109346.692567397,6015968.318996722
400,2021-09-05,691,6167,658,878,23457,6214343,0.15906,719.2197167345307,742.32919022653,753.3347582837565,6140.963966783564,6108.483596701414,5983.58020548778,686.7910235989362,709.9372262664873,720.5021162944196,24958.121213649534,26249.07685815058,26449.95746710374,6189384.878786351,6135595.769425548,6042418.276463825
401,2021-09-06,831,6375,797,909,33135,6247478,0.15906,775.1098583672654,764.4968926698975,763.6901238459222,6257.981983391782,6175.112697526061,6035.769511422743,741.8955117994681,731.7029196998654,730.7018341218303,29046.560606824765,27970.557643612938,27341.296471489906,6218431.439393176,6163566.3270691605,6069759.572935316
