date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,population,openstreetmap_id,latitude,longitude,year,month,day,day_of_week,Vax_index,covidOccupiedMVBeds_rolling_mean_7,covidOccupiedMVBeds_rolling_std_7,covidOccupiedMVBeds_rolling_mean_14,covidOccupiedMVBeds_rolling_std_14,hospitalCases_rolling_mean_7,hospitalCases_rolling_std_7,hospitalCases_rolling_mean_14,hospitalCases_rolling_std_14,newAdmissions_rolling_mean_7,newAdmissions_rolling_std_7,newAdmissions_rolling_mean_14,newAdmissions_rolling_std_14,Vax_index_rolling_mean_7,Vax_index_rolling_std_7,Vax_index_rolling_mean_14,Vax_index_rolling_std_14,new_confirmed_rolling_mean_7,new_confirmed_rolling_std_7,new_confirmed_rolling_mean_14,new_confirmed_rolling_std_14
2021-05-16,116.0,399150.0,801.0,59.0,1576.0,7.0,3935193.0,112385.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,16.0,6.0,0.277476,121.28571,7.3646517,135.35715,18.252954,863.7143,58.96246,935.5,96.0847,74.71429,10.258562,79.57143,10.77543,0.277476,0.0,0.277476,0.0,1728.7142,319.90714,1790.4286,311.41925
2021-05-17,117.0,399224.0,798.0,74.0,2322.0,7.0,3937515.0,112392.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,17.0,0.0,0.277476,118.71429,4.2706084,131.71428,16.212193,842.8571,51.13195,914.2143,90.64825,74.42857,10.244627,77.85714,9.445041,0.277476,0.0,0.277476,0.0,1731.7142,326.2048,1828.5,342.2819
2021-05-18,114.0,399314.0,749.0,90.0,2220.0,3.0,3939735.0,112395.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,18.0,1.0,0.277476,117.0,3.1091263,128.28572,14.274391,818.2857,48.585712,889.6429,84.89868,76.0,11.789826,78.85714,9.960361,0.277476,0.0,0.277476,0.0,1785.5714,375.09814,1832.5714,346.875
2021-05-19,113.0,399407.0,757.0,93.0,2240.0,3.0,3941975.0,112398.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,19.0,2.0,0.277476,115.57143,1.9880596,124.85714,11.258208,796.8571,33.75119,870.0,81.15891,76.0,11.789826,78.64286,9.588511,0.277476,0.0,0.277476,0.0,1841.1428,413.27933,1837.5714,352.5707
2021-05-20,115.0,399505.0,749.0,98.0,1983.0,6.0,3943958.0,112404.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,20.0,3.0,0.277476,115.0,1.2909944,122.78571,10.070357,783.1429,30.251328,853.7857,81.02818,79.42857,14.327795,79.35714,10.652606,0.277476,0.0,0.277476,0.0,1878.7142,412.3844,1840.1428,353.5601
2021-05-21,117.0,399590.0,766.0,85.0,1855.0,8.0,3945813.0,112412.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,21.0,4.0,0.277476,115.28571,1.4960265,120.78571,7.8561935,775.7143,26.405266,839.0,76.352425,81.28571,14.044148,79.92857,10.73072,0.277476,0.0,0.277476,0.0,1926.8572,381.79156,1856.0,348.49722
2021-05-22,113.0,399665.0,730.0,75.0,1587.0,3.0,3947400.0,112415.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,22.0,5.0,0.277476,115.0,1.7320508,119.21429,6.9412766,764.2857,26.405266,823.4286,74.62286,82.0,13.490738,79.57143,10.811065,0.277476,0.0,0.277476,0.0,1969.0,309.46622,1877.4286,318.77475
2021-05-23,111.0,399742.0,756.0,77.0,1906.0,8.0,3949306.0,112423.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,23.0,6.0,0.277476,114.28571,2.2146697,117.78571,6.3630977,757.8571,20.87605,810.7857,69.44525,84.57143,9.50188,79.64286,10.788934,0.277476,0.0,0.277476,0.0,2016.1428,260.953,1872.4286,317.65674
2021-05-24,113.0,399840.0,797.0,98.0,2728.0,8.0,3952034.0,112431.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,24.0,0.0,0.277476,113.71429,1.8898224,116.21429,4.098378,757.7143,20.556541,800.2857,57.908985,88.0,9.380832,81.21429,11.774671,0.277476,0.0,0.277476,0.0,2074.1428,364.74258,1902.9286,376.93918
2021-05-25,117.0,399928.0,765.0,88.0,2771.0,6.0,3954805.0,112437.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,25.0,1.0,0.277476,114.14286,2.2677867,115.57143,3.0054896,760.0,20.3142,789.1429,46.84649,87.71429,9.340134,81.85714,11.889602,0.277476,0.0,0.277476,0.0,2152.8572,450.7747,1969.2142,441.6337
2021-05-26,115.0,400023.0,745.0,95.0,3147.0,12.0,3957952.0,112449.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,26.0,2.0,0.277476,114.42857,2.2253945,115.0,2.1122353,758.2857,21.100666,777.5714,33.64227,88.0,9.556848,82.0,12.044788,0.277476,0.0,0.277476,0.0,2282.4285,589.1225,2061.7856,539.85443
2021-05-27,110.0,400106.0,742.0,83.0,3037.0,7.0,3960989.0,112456.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,27.0,3.0,0.277476,113.71429,2.751623,114.35714,2.169975,757.2857,21.769354,770.2143,28.654919,85.85714,8.571825,82.64286,11.823101,0.277476,0.0,0.277476,0.0,2433.0,632.90466,2155.8572,588.2889
2021-05-28,116.0,400198.0,743.0,92.0,2898.0,6.0,3963887.0,112462.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,28.0,4.0,0.277476,113.57143,2.572751,114.42857,2.2088733,754.0,21.969677,764.8571,25.913635,86.85714,8.858679,84.07143,11.645166,0.277476,0.0,0.277476,0.0,2582.0,595.8389,2254.4285,588.8042
2021-05-29,112.0,400267.0,748.0,69.0,2441.0,7.0,3966328.0,112469.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,29.0,5.0,0.277476,113.42857,2.6367369,114.21429,2.2930856,756.5714,19.620203,760.4286,22.704504,86.0,10.36018,84.0,11.74079,0.277476,0.0,0.277476,0.0,2704.0,419.4862,2336.5,520.44476
2021-05-30,115.0,400347.0,755.0,80.0,2581.0,8.0,3968909.0,112477.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,30.0,6.0,0.277476,114.0,2.4494898,114.14286,2.2483206,756.4286,19.628696,757.1429,19.481182,86.42857,9.980934,85.5,9.411531,0.277476,0.0,0.277476,0.0,2800.4285,248.00797,2408.2856,474.78665
2021-05-31,110.0,400445.0,773.0,98.0,3149.0,8.0,3972058.0,112485.0,56171304.0,151336.0,52.24,0.41,2021.0,5.0,31.0,0.0,0.277476,113.57143,2.8784916,113.64286,2.3405175,753.0,11.958261,755.3571,16.34064,86.42857,9.980934,87.21429,9.341212,0.277476,0.0,0.277476,0.0,2860.5715,276.88257,2467.3572,513.124
2021-06-01,123.0,400560.0,776.0,115.0,4455.0,3.0,3976513.0,112488.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,1.0,1.0,0.264345,114.42857,4.5039663,114.28571,3.4290292,754.5714,14.292855,757.2857,17.107931,90.28571,14.761598,89.0,11.942168,0.27560014,0.0049630515,0.27653807,0.0035094074,3101.1428,656.8918,2627.0,731.46783
2021-06-02,116.0,400661.0,801.0,101.0,4994.0,12.0,3981507.0,112500.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,2.0,2.0,0.264345,114.57143,4.54082,114.5,3.4362323,762.5714,21.76279,760.4286,20.713112,91.14286,15.2471695,89.57143,12.333283,0.2737243,0.006407272,0.27560014,0.0047683455,3365.0,973.18225,2823.7144,955.42004
2021-06-03,124.0,400754.0,779.0,93.0,5080.0,9.0,3986587.0,112509.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,3.0,3.0,0.264345,116.57143,5.2235727,115.14286,4.27618,767.8571,20.383234,762.5714,20.989794,92.57143,14.81955,89.21429,12.141338,0.27184844,0.007018815,0.27466223,0.005591381,3656.8572,1148.9037,3044.9285,1094.2395
2021-06-04,119.0,400850.0,805.0,96.0,4844.0,11.0,3991431.0,112520.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,4.0,4.0,0.264345,117.0,5.2915025,115.28571,4.375255,776.7143,21.234518,765.3571,23.870184,93.14286,14.8708725,90.0,12.203404,0.26997256,0.007018815,0.2737243,0.0061559076,3934.8572,1169.9241,3258.4285,1135.0452
2021-06-05,124.0,400946.0,782.0,96.0,3937.0,6.0,3995368.0,112526.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,5.0,5.0,0.264345,118.71429,5.345225,116.07143,4.8905606,781.5714,17.047552,769.0714,21.910532,97.0,10.392304,91.5,11.487452,0.26809672,0.006407272,0.27278635,0.006529326,4148.5713,971.34045,3426.2856,1038.5115
2021-06-06,131.0,401067.0,807.0,121.0,4703.0,7.0,4000071.0,112533.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,6.0,6.0,0.264345,121.0,6.733003,117.5,6.073271,789.0,14.708274,772.7143,23.733873,102.85714,10.761483,94.64286,13.118438,0.26622087,0.0049630515,0.27184844,0.006743459,4451.7144,691.35803,3626.0715,991.5221
2021-06-07,133.0,401198.0,860.0,131.0,6720.0,5.0,4006791.0,112538.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,7.0,0.0,0.264345,124.28571,6.0474315,118.92857,7.1840024,801.4286,28.872461,777.2143,32.896526,107.57143,14.76321,97.0,16.33778,0.264345,0.0,0.2709105,0.0068133413,4961.857,865.46625,3911.2144,1252.9375
2021-06-08,140.0,401345.0,879.0,147.0,6575.0,9.0,4013366.0,112547.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,8.0,1.0,0.264345,126.71429,8.400681,120.57143,9.086883,816.1429,38.420605,785.3571,42.382156,112.14286,21.058874,101.21429,20.829634,0.264345,0.0,0.26997256,0.006743459,5264.7144,1016.3218,4182.9287,1391.4614
2021-06-09,141.0,401503.0,876.0,158.0,6872.0,6.0,4020238.0,112553.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,9.0,2.0,0.264345,130.28572,8.400681,122.42857,10.419762,826.8571,43.602097,794.7143,46.99661,120.28571,26.380007,105.71429,25.634798,0.264345,0.0,0.26903465,0.006529326,5533.0,1169.309,4449.0,1527.6172
2021-06-10,140.0,401665.0,906.0,162.0,6650.0,11.0,4026888.0,112564.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,10.0,3.0,0.264345,132.57143,8.580154,124.57143,10.746837,845.0,46.68333,806.4286,52.91316,130.14285,27.358294,111.35714,28.755219,0.264345,0.0,0.26809672,0.0061559076,5757.2856,1217.5146,4707.0713,1575.1735
2021-06-11,146.0,401809.0,884.0,144.0,6453.0,6.0,4033341.0,112570.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,11.0,4.0,0.264345,136.42857,7.457818,126.71429,11.841443,856.2857,44.917385,816.5,53.328804,137.0,23.050669,115.07143,29.413404,0.264345,0.0,0.26715878,0.005591381,5987.143,1167.2003,4961.0,1547.4058
2021-06-12,152.0,401946.0,915.0,137.0,5384.0,14.0,4038725.0,112584.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,12.0,5.0,0.264345,140.42857,7.18464,129.57143,12.804532,875.2857,35.372845,828.4286,55.46269,142.85715,14.530756,119.92857,26.710598,0.264345,0.0,0.26622087,0.0047683455,6193.857,820.13403,5171.2144,1368.2642
2021-06-13,171.0,402133.0,947.0,187.0,6038.0,8.0,4044763.0,112592.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,13.0,6.0,0.264345,146.14285,12.428845,133.57143,16.199308,895.2857,29.403595,842.1429,59.5003,152.28572,18.776886,127.57143,29.562748,0.264345,0.0,0.26528293,0.0035094074,6384.5713,513.6068,5418.143,1161.113
2021-06-14,170.0,402318.0,993.0,185.0,8872.0,10.0,4053635.0,112602.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,14.0,0.0,0.264345,151.42857,13.709573,137.85715,17.377514,914.2857,42.746204,857.8571,68.243744,160.0,19.646883,133.78572,31.918594,0.264345,0.0,0.264345,0.0,6692.0,1079.8113,5826.9287,1299.912
2021-06-15,187.0,402506.0,1030.0,188.0,9059.0,15.0,4062694.0,112617.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,15.0,1.0,0.264345,158.14285,18.013222,142.42857,21.17224,935.8571,57.519356,876.0,77.889465,165.85715,21.177256,139.0,34.47407,0.264345,0.0,0.264345,0.0,7046.857,1396.6322,6155.7856,1494.0154
2021-06-16,192.0,402683.0,1057.0,177.0,9334.0,12.0,4072028.0,112629.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,16.0,2.0,0.264345,165.42857,20.115145,147.85715,23.490938,961.7143,66.1607,894.2857,88.284004,168.57143,21.219936,144.42857,34.010666,0.264345,0.0,0.264345,0.0,7398.5713,1634.932,6465.7856,1673.8478
2021-06-17,197.0,402885.0,1122.0,202.0,9451.0,5.0,4081479.0,112634.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,17.0,3.0,0.264345,173.57143,19.637186,153.07143,25.778538,992.5714,83.85078,918.7857,100.56852,174.28572,24.315388,152.21428,33.807552,0.264345,0.0,0.264345,0.0,7798.7144,1759.229,6778.0,1798.4904
2021-06-18,210.0,403070.0,1170.0,185.0,8717.0,10.0,4090196.0,112644.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,18.0,4.0,0.264345,182.71428,19.559433,159.57143,27.911161,1033.4286,91.46376,944.8571,115.06778,180.14285,20.432234,158.57143,30.643644,0.264345,0.0,0.264345,0.0,8122.143,1676.7716,7054.643,1775.8488
2021-06-19,203.0,403248.0,1143.0,178.0,7082.0,19.0,4097278.0,112663.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,19.0,5.0,0.264345,190.0,15.231546,165.21428,28.151182,1066.0,82.409546,970.6429,116.208435,186.0,8.246211,164.42857,25.098925,0.264345,0.0,0.264345,0.0,8364.714,1293.7003,7279.2856,1533.5192
2021-06-20,196.0,403419.0,1168.0,171.0,8156.0,22.0,4105434.0,112685.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,20.0,6.0,0.264345,193.57143,12.765281,169.85715,27.425022,1097.5714,70.72684,996.4286,117.15192,183.71428,9.961832,168.0,21.782139,0.264345,0.0,0.264345,0.0,8667.286,819.6625,7525.9287,1354.5245
2021-06-21,212.0,403600.0,1290.0,181.0,12585.0,13.0,4118019.0,112698.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,21.0,0.0,0.264345,199.57143,9.216962,175.5,27.385426,1140.0,85.1528,1027.1428,133.81494,183.14285,9.990472,171.57143,19.194206,0.264345,0.0,0.264345,0.0,9197.714,1701.3806,7944.857,1888.0035
2021-06-22,229.0,403782.0,1301.0,182.0,13486.0,9.0,4131505.0,112707.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,22.0,1.0,0.264345,205.57143,12.686701,181.85715,28.803999,1178.7142,88.35103,1057.2858,144.94424,182.28572,9.759001,174.07143,17.98916,0.264345,0.0,0.264345,0.0,9830.143,2343.024,8438.5,2349.3933
2021-06-23,227.0,403996.0,1255.0,214.0,14716.0,6.0,4146221.0,112713.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,23.0,2.0,0.264345,210.57143,13.327379,188.0,28.58994,1207.0,73.303024,1084.3572,143.86992,187.57143,15.02062,178.07143,20.227415,0.264345,0.0,0.264345,0.0,10599.0,2955.955,8998.786,2832.6887
2021-06-24,240.0,404190.0,1274.0,194.0,14977.0,20.0,4161198.0,112733.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,24.0,3.0,0.264345,216.71428,15.723806,195.14285,28.163963,1228.7142,66.08508,1110.6428,142.38658,186.42857,14.0102005,180.35715,20.079102,0.264345,0.0,0.264345,0.0,11388.429,3314.4285,9593.571,3157.2031
2021-06-25,238.0,404396.0,1284.0,206.0,14774.0,21.0,4175972.0,112754.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,25.0,4.0,0.264345,220.71428,17.221249,201.71428,26.49943,1245.0,63.187553,1139.2142,133.24886,189.42857,15.788784,184.78572,18.192047,0.264345,0.0,0.264345,0.0,12253.714,3291.3306,10187.929,3300.4792
2021-06-26,236.0,404619.0,1276.0,223.0,13404.0,9.0,4189376.0,112763.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,26.0,5.0,0.264345,225.42857,16.040129,207.71428,23.743593,1264.0,44.695263,1165.0,120.87756,195.85715,19.160973,190.92857,15.066337,0.264345,0.0,0.264345,0.0,13156.857,2375.7107,10760.786,3091.9521
2021-06-27,244.0,404845.0,1331.0,226.0,15352.0,19.0,4204728.0,112782.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,27.0,6.0,0.264345,232.28572,10.750415,212.92857,23.066673,1287.2858,24.02578,1192.4286,110.74831,203.71428,18.53568,193.71428,17.665388,0.264345,0.0,0.264345,0.0,14184.857,1022.79004,11426.071,2998.208
2021-06-28,272.0,405089.0,1465.0,244.0,23383.0,9.0,4228111.0,112791.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,28.0,0.0,0.264345,240.85715,14.971401,220.21428,24.52684,1312.2858,71.48826,1226.1428,117.033104,212.71428,20.822378,197.92857,21.945612,0.264345,0.0,0.264345,0.0,15727.429,3456.0623,12462.571,4281.1255
2021-06-29,259.0,405372.0,1445.0,283.0,23091.0,21.0,4251202.0,112812.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,29.0,1.0,0.264345,245.14285,15.301727,225.35715,24.575182,1332.8572,86.78216,1255.7858,116.084305,227.14285,29.271309,204.71428,31.3232,0.264345,0.0,0.264345,0.0,17099.572,4236.4478,13464.857,5004.4565
2021-06-30,264.0,405703.0,1500.0,331.0,23793.0,21.0,4274995.0,112833.0,56171304.0,151336.0,52.24,0.41,2021.0,6.0,30.0,2.0,0.264345,250.42857,14.351041,230.5,24.591274,1367.8572,98.730995,1287.4286,118.09039,243.85715,47.95633,215.71428,44.928024,0.264345,0.0,0.264345,0.0,18396.285,4744.0356,14497.643,5548.7563
2021-07-01,279.0,405998.0,1560.0,295.0,24082.0,22.0,4299077.0,112855.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,1.0,3.0,0.251214,256.0,16.96074,236.35715,25.737154,1408.7142,111.737366,1318.7142,128.45677,258.2857,45.591354,222.35715,49.3973,0.26246914,0.0049630515,0.26340708,0.0035094074,19697.0,4896.054,15542.714,5892.3286
2021-07-02,297.0,406305.0,1611.0,307.0,22139.0,26.0,4321216.0,112881.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,2.0,4.0,0.251214,264.42856,20.759392,242.57143,29.159283,1455.4286,119.02501,1350.2142,142.48842,272.7143,42.13753,231.07143,52.934597,0.2605933,0.006407272,0.26246914,0.0047683455,20749.143,4431.0737,16501.428,5787.2983
2021-07-03,296.0,406628.0,1636.0,323.0,20522.0,24.0,4341738.0,112905.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,3.0,5.0,0.251214,273.0,19.407902,249.21428,30.03121,1506.8572,105.59266,1385.4286,148.14583,287.0,39.33192,241.42857,55.856567,0.25871742,0.007018815,0.2615312,0.005591381,21766.0,3073.2437,17461.428,5188.3276
2021-07-04,305.0,407018.0,1744.0,390.0,21701.0,23.0,4363439.0,112928.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,4.0,6.0,0.251214,281.7143,17.84857,257.0,29.294264,1565.8572,106.33505,1426.5714,162.41292,310.42856,45.327908,257.07144,64.59753,0.25684157,0.007018815,0.2605933,0.0061559076,22673.0,1276.4042,18428.928,4542.2954
2021-07-05,330.0,407434.0,1888.0,416.0,30042.0,24.0,4393481.0,112952.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,5.0,0.0,0.251214,290.0,24.725157,265.42856,32.18388,1626.2858,150.4911,1469.2858,198.3848,335.0,49.722565,273.85715,73.26124,0.25496572,0.006407272,0.25965536,0.006529326,23624.285,3088.6538,19675.857,5167.6963
2021-07-06,353.0,407892.0,1998.0,458.0,31444.0,19.0,4424925.0,112971.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,6.0,1.0,0.251214,303.42856,30.03807,274.2857,37.936035,1705.2858,181.432,1519.0714,236.66805,360.0,61.75759,293.57144,83.11411,0.25308985,0.0049630515,0.25871742,0.006743459,24817.572,4245.286,20958.572,5713.0483
2021-07-07,377.0,408353.0,2144.0,461.0,34059.0,23.0,4458984.0,112994.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,7.0,2.0,0.251214,319.57144,35.231884,285.0,44.21625,1797.2858,219.31158,1582.5714,276.30856,378.57144,70.50971,311.2143,90.785614,0.251214,0.0,0.2577795,0.0068133413,26284.143,5438.0317,22340.215,6386.4785
2021-07-08,376.0,408841.0,2209.0,488.0,29695.0,29.0,4488679.0,113023.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,8.0,3.0,0.251214,333.42856,35.6878,294.7143,48.31854,1890.0,238.61336,1649.3572,307.25275,406.14285,70.11759,332.2143,95.469025,0.251214,0.0,0.25684157,0.006743459,27086.0,5472.9155,23391.5,6291.8477
2021-07-09,393.0,409292.0,2352.0,451.0,28847.0,39.0,4517526.0,113062.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,9.0,4.0,0.251214,347.14285,37.742233,305.7857,51.945503,1995.8572,257.8051,1725.6428,340.36215,426.7143,55.856106,349.7143,92.97595,0.251214,0.0,0.25590363,0.006529326,28044.285,5031.848,24396.715,5922.5146
2021-07-10,398.0,409734.0,2429.0,442.0,25239.0,33.0,4542765.0,113095.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,10.0,5.0,0.251214,361.7143,34.233093,317.35715,53.23187,2109.1428,247.33946,1808.0,362.00064,443.7143,32.076546,365.35715,88.323364,0.251214,0.0,0.25496572,0.0061559076,28718.143,4082.957,25242.072,5006.574
2021-07-11,408.0,410236.0,2564.0,502.0,27294.0,26.0,4570059.0,113121.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,11.0,6.0,0.251214,376.42856,27.208193,329.07144,53.88801,2226.2856,239.64189,1896.0714,386.2037,459.7143,28.55821,385.07144,85.58528,0.251214,0.0,0.25402778,0.005591381,29517.143,2838.4949,26095.072,4133.0337
2021-07-12,433.0,410846.0,2798.0,610.0,40233.0,34.0,4610292.0,113155.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,12.0,0.0,0.251214,391.14285,25.725658,340.57144,57.808323,2356.2856,270.39767,1991.2858,433.21027,487.42856,58.01108,411.2143,94.60296,0.251214,0.0,0.25308985,0.0047683455,30973.0,4967.558,27298.643,5507.415
2021-07-13,470.0,411467.0,2970.0,621.0,42961.0,37.0,4653253.0,113192.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,13.0,1.0,0.251214,407.85715,33.61264,355.64285,62.24098,2495.1428,303.31415,2100.2144,474.99493,510.7143,74.57818,435.35715,102.19032,0.251214,0.0,0.25215194,0.0035094074,32618.285,6740.442,28717.928,6757.9873
2021-07-14,489.0,412103.0,3110.0,636.0,50086.0,33.0,4703339.0,113225.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,14.0,2.0,0.251214,423.85715,42.069103,371.7143,65.70965,2633.1428,335.0216,2215.2144,511.9587,535.7143,83.88626,457.14285,110.41172,0.251214,0.0,0.251214,0.0,34907.855,9477.621,30596.0,8667.6875
2021-07-15,493.0,412761.0,3241.0,658.0,57281.0,44.0,4760620.0,113269.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,15.0,3.0,0.251214,440.57144,43.11557,387.0,67.35326,2780.5715,344.21014,2335.2856,542.67236,560.0,91.98732,483.07144,112.0168,0.251214,0.0,0.251214,0.0,38848.715,12272.075,32967.355,10981.119
2021-07-16,512.0,413354.0,3367.0,593.0,50900.0,40.0,4811520.0,113309.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,16.0,4.0,0.251214,457.57144,44.66489,402.35715,69.7232,2925.5715,347.35516,2460.7144,564.86926,580.2857,78.63145,503.5,103.16585,0.251214,0.0,0.251214,0.0,41999.145,12106.099,35021.715,11478.562
2021-07-17,514.0,413976.0,3442.0,622.0,35105.0,42.0,4846625.0,113351.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,17.0,5.0,0.251214,474.14285,40.17225,417.92856,68.47511,3070.2856,315.55597,2589.7144,568.2496,606.0,50.143127,524.8571,93.41294,0.251214,0.0,0.251214,0.0,43408.57,10263.748,36063.355,10696.588
2021-07-18,512.0,414674.0,3546.0,698.0,33016.0,56.0,4879641.0,113407.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,18.0,6.0,0.251214,489.0,29.427877,432.7143,64.444885,3210.5715,267.6041,2718.4285,566.0325,634.0,34.7515,546.8571,95.45588,0.251214,0.0,0.251214,0.0,44226.0,8904.268,36871.57,9927.758
2021-07-19,543.0,415426.0,3813.0,752.0,43207.0,70.0,4922848.0,113477.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,19.0,0.0,0.251214,504.7143,23.264524,447.92856,63.465878,3355.5715,281.42545,2855.9285,582.3621,654.2857,54.334503,570.8571,102.03684,0.251214,0.0,0.251214,0.0,44650.855,8751.635,37811.93,9854.322
2021-07-20,544.0,416231.0,3894.0,805.0,35690.0,49.0,4958538.0,113526.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,20.0,1.0,0.251214,515.2857,21.61569,461.57144,62.00213,3487.5715,287.0754,2991.3572,587.9345,680.5714,75.81085,595.6429,113.961945,0.251214,0.0,0.251214,0.0,43612.145,9393.575,38115.215,9707.507
2021-07-21,567.0,417014.0,4063.0,783.0,31419.0,44.0,4989957.0,113570.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,21.0,2.0,0.251214,526.4286,25.552933,475.14285,62.85497,3623.7144,303.66852,3128.4285,598.7831,701.5714,81.549286,618.6429,117.14659,0.251214,0.0,0.251214,0.0,40945.43,9886.168,37926.645,9817.381
2021-07-22,612.0,417841.0,4230.0,827.0,27497.0,66.0,5017454.0,113636.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,22.0,3.0,0.251214,543.4286,36.7417,492.0,65.79806,3765.0,325.2353,3272.7856,603.6683,725.7143,90.972,642.8571,122.95706,0.251214,0.0,0.251214,0.0,36690.57,7891.9854,37769.645,9975.451
2021-07-23,625.0,418566.0,4401.0,725.0,24389.0,73.0,5041843.0,113709.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,23.0,4.0,0.251214,559.5714,44.612617,508.57144,68.12061,3912.7144,348.33496,3419.1428,611.5891,744.5714,70.182755,662.4286,111.32607,0.251214,0.0,0.251214,0.0,32903.285,6092.5728,37451.215,10346.436
2021-07-24,659.0,419300.0,4476.0,734.0,20119.0,66.0,5061962.0,113775.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,24.0,5.0,0.251214,580.2857,52.83217,527.2143,71.17819,4060.4285,334.41632,3565.3572,601.2678,760.5714,46.27763,683.2857,92.636116,0.251214,0.0,0.251214,0.0,30762.428,7629.1567,37085.5,10887.638
2021-07-25,675.0,420136.0,4725.0,836.0,19502.0,65.0,5081464.0,113840.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,25.0,6.0,0.251214,603.5714,53.63412,546.2857,72.53586,4228.857,329.0002,3719.7144,601.81067,780.2857,44.541046,707.1429,85.05551,0.251214,0.0,0.251214,0.0,28831.857,8610.586,36528.93,11602.38
2021-07-26,712.0,420966.0,5055.0,830.0,26319.0,67.0,5107783.0,113907.0,56171304.0,151336.0,52.24,0.41,2021.0,7.0,26.0,0.0,0.251214,627.7143,59.536304,566.2143,77.19424,4406.2856,395.52823,3880.9285,637.1728,791.4286,46.017593,722.8571,86.044586,0.251214,0.0,0.251214,0.0,26419.285,5827.797,35535.07,11853.892
