,date,cumAdmissions,Vax_index,hospitalCases,covidOccupiedMVBeds,dailyCases
108,2020-07-19,90047,0.32999999999999996,27.32267812381328,2.879122817410338,5.80716237713369
109,2020-07-20,90120,0.32999999999999996,26.905663252955545,2.8225995728005677,6.366368736571711
110,2020-07-21,90179,0.32999999999999996,26.54253013304599,2.8540944337651206,6.276135305522307
111,2020-07-22,90246,0.32999999999999996,27.411793242214344,2.7826825744347112,6.36038476035903
112,2020-07-23,90325,0.32999999999999996,25.38399861797126,2.8098719646868937,6.332337513120081
113,2020-07-24,90396,0.32999999999999996,25.01054101863251,2.752838289916181,6.305947998699889
114,2020-07-25,90442,0.32999999999999996,24.386463423642134,2.74221571542982,5.968533279544673
115,2020-07-26,90489,0.32999999999999996,24.08573594083578,2.7312201743833264,6.002996803966701
116,2020-07-27,90561,0.32999999999999996,24.096996404237668,2.7139733295753135,6.429707094300707
117,2020-07-28,90619,0.32999999999999996,23.938468664715383,2.719827176486119,6.398016079325114
118,2020-07-29,90669,0.32999999999999996,23.824053179950393,2.626292786329519,6.601398707772053
119,2020-07-30,90735,0.32999999999999996,22.93214824747611,2.6022664275583045,6.488899939730146
120,2020-07-31,90775,0.32999999999999996,23.32028274495281,2.6487085422057715,6.203458951872112
121,2020-08-01,90812,0.32999999999999996,23.164024719786035,2.618473129595172,5.985020828249918
122,2020-08-02,90854,0.32999999999999996,23.592172957387277,2.633933792115619,6.002996803966701
123,2020-08-03,90914,0.32999999999999996,22.455203812227335,2.61046708675639,6.572425886721063
124,2020-08-04,90962,0.32999999999999996,22.7959385870859,2.655855608474233,6.574323423598502
125,2020-08-05,91013,0.32999999999999996,22.235779153215432,2.57640610063703,6.581873939809766
126,2020-08-06,91053,0.32999999999999996,22.480764878744296,2.585245604848314,6.611459853602199
127,2020-08-07,91108,0.32999999999999996,22.455203812227335,2.618473129595172,6.502342408066346
128,2020-08-08,91158,0.32999999999999996,20.95973760717653,2.49621038655299,6.209151729467633
129,2020-08-09,91204,0.32999999999999996,20.45655564639666,2.6022664275583045,6.089526633505494
130,2020-08-10,91241,0.32999999999999996,21.703453484763592,2.5580154264782133,6.897422253291549
131,2020-08-11,91297,0.32999999999999996,20.755186111614847,2.6022664275583045,6.808407496233741
132,2020-08-12,91336,0.32999999999999996,21.060685236693242,2.626292786329519,6.715303707794286
133,2020-08-13,91381,0.32999999999999996,21.302297464205143,2.618473129595172,6.639224907724687
134,2020-08-14,91425,0.32999999999999996,21.003107406658057,2.618473129595172,6.659286253445763
135,2020-08-15,91458,0.32999999999999996,20.606838317118598,2.618473129595172,6.220431262495191
136,2020-08-16,91488,0.32999999999999996,20.725668380271262,2.655855608474233,6.031039710253935
