,date,covidOccupiedMVBeds,cumAdmissions,hospitalCases,newAdmissions,dailyCases,cumulativeCases
330,2021-02-26,1549.4285714285713,301880,10577.42857142857,712.0,7635.285714285715,3732314
331,2021-02-27,1492.4285714285713,302360,10243.42857142857,670.4285714285714,7220.0,3736568
332,2021-02-28,1417.0,302842,9936.857142857143,626.4285714285714,6802.714285714285,3740680
333,2021-03-01,1384.142857142857,303452,9582.0,605.2857142857143,6222.142857142857,3746895
334,2021-03-02,1352.5714285714287,303993,9147.857142857143,576.4285714285714,5852.714285714285,3752845
335,2021-03-03,1326.0,304489,8732.57142857143,546.7142857142857,5521.857142857143,3758150
336,2021-03-04,1291.7142857142858,304994,8398.57142857143,525.0,5247.142857142857,3763161
337,2021-03-05,1254.4285714285713,305400,8053.428571428572,502.85714285714283,5082.142857142857,3767889
338,2021-03-06,1256.857142857143,305828,7784.0,495.42857142857144,5021.857142857143,3771721
339,2021-03-07,1221.0,306197,7472.428571428572,479.2857142857143,4959.714285714285,3775398
340,2021-03-08,1161.7142857142858,306604,7195.0,450.2857142857143,4903.0,3781216
341,2021-03-09,1110.857142857143,306983,6910.857142857143,427.14285714285717,4837.0,3786704
342,2021-03-10,1081.4285714285713,307385,6675.142857142857,413.7142857142857,4825.142857142857,3791926
343,2021-03-11,1035.7142857142858,307729,6360.0,390.7142857142857,4801.857142857143,3796774
344,2021-03-12,985.8571428571429,308024,6079.571428571428,374.85714285714283,4807.428571428572,3801541
345,2021-03-13,919.7142857142857,308317,5803.142857142857,355.57142857142856,4773.142857142857,3805133
346,2021-03-14,885.5714285714286,308601,5620.571428571428,343.42857142857144,4777.428571428572,3808840
347,2021-03-15,856.4285714285714,308961,5385.571428571428,336.7142857142857,4752.428571428572,3814483
348,2021-03-16,811.7142857142857,309258,5186.428571428572,325.0,4673.142857142857,3819416
349,2021-03-17,765.7142857142857,309520,4991.428571428572,305.0,4648.285714285715,3824464
350,2021-03-18,732.7142857142857,309807,4845.142857142857,296.85714285714283,4625.571428571428,3829153
351,2021-03-19,705.2857142857143,310031,4650.142857142857,286.7142857142857,4563.571428571428,3833486
352,2021-03-20,682.1428571428571,310274,4421.714285714285,279.57142857142856,4552.428571428572,3837000
353,2021-03-21,652.2857142857143,310499,4217.714285714285,271.14285714285717,4691.285714285715,3841679
354,2021-03-22,626.8571428571429,310737,4045.5714285714284,253.71428571428572,4656.571428571428,3847079
355,2021-03-23,597.8571428571429,310971,3831.0,244.71428571428572,4604.142857142857,3851645
356,2021-03-24,566.5714285714286,311192,3689.5714285714284,238.85714285714286,4643.142857142857,3856966
357,2021-03-25,539.5714285714286,311429,3527.4285714285716,231.71428571428572,4641.0,3861640
358,2021-03-26,518.8571428571429,311633,3406.285714285714,228.85714285714286,4565.285714285715,3865443
359,2021-03-27,496.2857142857143,311802,3340.1428571428573,218.28571428571428,4511.285714285715,3868579
360,2021-03-28,478.7142857142857,311986,3212.4285714285716,212.42857142857142,4482.428571428572,3873056
361,2021-03-29,457.14285714285717,312150,3095.714285714286,201.85714285714286,4199.857142857143,3876478
362,2021-03-30,447.42857142857144,312333,3005.8571428571427,194.57142857142858,3995.4285714285716,3879613
363,2021-03-31,444.2857142857143,312523,2868.0,190.14285714285714,3712.4285714285716,3882953
364,2021-04-01,432.42857142857144,312674,2761.4285714285716,177.85714285714286,3482.8571428571427,3886020
365,2021-04-02,401.14285714285717,312809,2623.1428571428573,168.0,3260.714285714286,3888268
366,2021-04-03,386.14285714285717,312954,2473.0,164.57142857142858,3115.714285714286,3890389
367,2021-04-04,373.14285714285717,313082,2393.8571428571427,156.57142857142858,2767.8571428571427,3892431
368,2021-04-05,357.0,313235,2286.1428571428573,155.0,2609.5714285714284,3894745
369,2021-04-06,342.14285714285717,313398,2162.285714285714,152.14285714285714,2555.4285714285716,3897501
370,2021-04-07,316.85714285714283,313559,2071.4285714285716,148.0,2471.4285714285716,3900253
371,2021-04-08,304.2857142857143,313695,1999.2857142857142,145.85714285714286,2412.0,3902904
372,2021-04-09,302.2857142857143,313838,1939.857142857143,147.0,2445.4285714285716,3905386
373,2021-04-10,292.85714285714283,313962,1887.142857142857,144.0,2429.4285714285716,3907395
374,2021-04-11,280.42857142857144,314114,1810.857142857143,147.42857142857142,2426.285714285714,3909415
375,2021-04-12,269.14285714285717,314259,1749.7142857142858,146.28571428571428,2438.4285714285716,3911814
376,2021-04-13,263.85714285714283,314386,1702.857142857143,141.14285714285714,2339.0,3913874
377,2021-04-14,260.7142857142857,314514,1637.4285714285713,136.42857142857142,2241.285714285714,3915942
378,2021-04-15,250.42857142857142,314618,1569.5714285714287,131.85714285714286,2142.4285714285716,3917901
379,2021-04-16,244.28571428571428,314711,1530.4285714285713,124.71428571428571,2068.285714285714,3919864
380,2021-04-17,239.42857142857142,314826,1486.857142857143,123.42857142857143,1981.0,3921262
381,2021-04-18,237.0,314908,1451.7142857142858,113.42857142857143,2018.2857142857142,3923543
382,2021-04-19,231.28571428571428,315027,1400.7142857142858,109.71428571428571,1999.5714285714287,3925811
383,2021-04-20,223.0,315114,1369.2857142857142,104.0,2007.0,3927923
384,2021-04-21,215.42857142857142,315216,1354.0,100.28571428571429,2039.857142857143,3930221
385,2021-04-22,216.14285714285714,315296,1324.2857142857142,96.85714285714286,2050.285714285714,3932253
386,2021-04-23,206.71428571428572,315395,1295.142857142857,97.71428571428571,2012.857142857143,3933954
387,2021-04-24,196.0,315479,1260.857142857143,93.28571428571429,1998.857142857143,3935254
388,2021-04-25,188.71428571428572,315571,1230.142857142857,94.71428571428571,1944.0,3937151
389,2021-04-26,180.14285714285714,315661,1193.142857142857,90.57142857142857,1943.857142857143,3939418
390,2021-04-27,171.85714285714286,315769,1166.5714285714287,93.57142857142857,1900.5714285714287,3941227
391,2021-04-28,165.71428571428572,315842,1114.142857142857,89.42857142857143,1879.857142857143,3943380
392,2021-04-29,155.28571428571428,315898,1077.2857142857142,86.0,1861.142857142857,3945281
393,2021-04-30,149.0,315954,1043.857142857143,79.85714285714286,1836.4285714285713,3946809
394,2021-05-01,141.71428571428572,316004,994.0,75.0,1823.7142857142858,3948020
395,2021-05-02,133.42857142857142,316076,941.0,72.14285714285714,1739.142857142857,3949325
396,2021-05-03,127.42857142857143,316160,906.4285714285714,71.28571428571429,1673.2857142857142,3951131
397,2021-05-04,119.71428571428571,316225,867.2857142857143,65.14285714285714,1729.142857142857,3953331
398,2021-05-05,113.71428571428571,316300,840.5714285714286,65.42857142857143,1736.2857142857142,3955534
399,2021-05-06,109.85714285714286,316364,815.0,66.57142857142857,1745.7142857142858,3957501
400,2021-05-07,106.85714285714286,316416,790.5714285714286,66.0,1764.142857142857,3959158
401,2021-05-08,106.0,316485,787.5714285714286,68.71428571428571,1777.0,3960459
402,2021-05-09,101.28571428571429,316544,787.7142857142857,66.85714285714286,1874.142857142857,3962444
403,2021-05-10,98.14285714285714,316606,768.4285714285714,63.714285714285715,1948.2857142857142,3964769
404,2021-05-11,96.57142857142857,316671,750.2857142857143,63.714285714285715,1901.4285714285713,3966641
405,2021-05-12,91.71428571428571,316742,734.4285714285714,63.142857142857146,1853.7142857142858,3968510
406,2021-05-13,90.85714285714286,316803,713.8571428571429,62.714285714285715,1820.857142857143,3970247
407,2021-05-14,88.14285714285714,316855,689.1428571428571,62.714285714285715,1804.142857142857,3971787
408,2021-05-15,84.14285714285714,316911,660.2857142857143,60.857142857142854,1804.857142857143,3973093
409,2021-05-16,81.57142857142857,316956,633.2857142857143,58.857142857142854,1748.0,3974680
410,2021-05-17,81.0,317016,624.5714285714286,58.57142857142857,1750.2857142857142,3977021
411,2021-05-18,77.14285714285714,317091,608.4285714285714,60.0,1803.0,3979262
412,2021-05-19,78.0,317168,589.8571428571429,60.857142857142854,1859.0,3981523
413,2021-05-20,74.28571428571429,317234,577.4285714285714,61.57142857142857,1896.5714285714287,3983523
414,2021-05-21,73.57142857142857,317300,566.7142857142857,63.57142857142857,1944.0,3985395
415,2021-05-22,75.57142857142857,317355,562.4285714285714,63.42857142857143,1986.857142857143,3987001
416,2021-05-23,76.42857142857143,317413,559.2857142857143,65.28571428571429,2034.142857142857,3988919
417,2021-05-24,76.42857142857143,317490,551.2857142857143,67.71428571428571,2092.5714285714284,3991669
418,2021-05-25,79.14285714285714,317554,553.0,66.14285714285714,2172.0,3994466
419,2021-05-26,80.14285714285714,317630,559.7142857142857,66.0,2303.1428571428573,3997645
420,2021-05-27,79.0,317683,562.5714285714286,64.14285714285714,2456.714285714286,4000720
421,2021-05-28,79.85714285714286,317748,562.4285714285714,64.0,2607.714285714286,4003649
422,2021-05-29,80.0,317798,567.1428571428571,63.285714285714285,2730.0,4006111
423,2021-05-30,81.28571428571429,317852,567.5714285714286,62.714285714285715,2827.1428571428573,4008709
424,2021-05-31,79.28571428571429,317929,570.8571428571429,62.714285714285715,2887.1428571428573,4011879
425,2021-06-01,77.71428571428571,318020,579.7142857142857,66.57142857142857,3132.5714285714284,4016394
426,2021-06-02,78.42857142857143,318109,592.2857142857143,68.42857142857143,3398.285714285714,4021433
427,2021-06-03,84.28571428571429,318185,607.0,71.71428571428571,3692.0,4026564
428,2021-06-04,85.42857142857143,318257,626.5714285714286,72.71428571428571,3971.5714285714284,4031450
429,2021-06-05,86.85714285714286,318332,646.5714285714286,76.28571428571429,4186.142857142857,4035414
430,2021-06-06,90.0,318428,665.5714285714286,82.28571428571429,4490.714285714285,4040144
431,2021-06-07,91.42857142857143,318538,677.7142857142857,87.0,5008.0,4046935
432,2021-06-08,95.28571428571429,318654,683.2857142857143,90.57142857142857,5310.142857142857,4053565
433,2021-06-09,97.57142857142857,318779,686.5714285714286,95.71428571428571,5578.714285714285,4060484
434,2021-06-10,98.57142857142857,318918,695.1428571428571,104.71428571428571,5805.428571428572,4067202
435,2021-06-11,100.71428571428571,319044,706.0,112.42857142857143,6037.428571428572,4073712
436,2021-06-12,105.85714285714286,319150,705.5714285714286,116.85714285714286,6245.714285714285,4079134
437,2021-06-13,112.42857142857143,319297,722.1428571428571,124.14285714285714,6437.857142857143,4085209
438,2021-06-14,117.42857142857143,319455,734.5714285714286,131.0,6745.0,4094150
439,2021-06-15,124.28571428571429,319601,753.0,135.28571428571428,7105.428571428572,4103303
440,2021-06-16,127.14285714285714,319746,773.0,138.14285714285714,7461.428571428572,4112714
441,2021-06-17,132.28571428571428,319893,811.0,139.28571428571428,7862.142857142857,4122237
442,2021-06-18,140.0,320048,848.0,143.42857142857142,8185.285714285715,4131009
443,2021-06-19,142.57142857142858,320188,889.1428571428571,148.28571428571428,8428.857142857143,4138136
444,2021-06-20,145.85714285714286,320332,920.0,147.85714285714286,8732.857142857143,4146339
445,2021-06-21,152.71428571428572,320481,967.8571428571429,146.57142857142858,9270.857142857143,4159046
446,2021-06-22,157.42857142857142,320630,999.7142857142857,147.0,9900.857142857143,4172609
447,2021-06-23,164.28571428571428,320793,1017.2857142857143,149.57142857142858,10671.57142857143,4187415
448,2021-06-24,171.0,320954,1020.2857142857143,151.57142857142858,11466.0,4202499
449,2021-06-25,171.57142857142858,321117,1020.2857142857143,152.71428571428572,12341.57142857143,4217400
450,2021-06-26,172.71428571428572,321299,1031.7142857142858,158.71428571428572,13250.0,4230886
451,2021-06-27,171.57142857142858,321483,1042.0,164.42857142857142,14279.142857142857,4246293
452,2021-06-28,177.71428571428572,321676,1056.5714285714287,170.71428571428572,15822.57142857143,4269804
453,2021-06-29,178.71428571428572,321914,1070.142857142857,183.42857142857142,17206.428571428572,4293054
454,2021-06-30,180.57142857142858,322185,1102.4285714285713,198.85714285714286,18511.428571428572,4316995
455,2021-07-01,184.28571428571428,322426,1149.5714285714287,210.28571428571428,19823.285714285714,4341262
456,2021-07-02,192.0,322672,1193.2857142857142,222.14285714285714,20878.428571428572,4363549
457,2021-07-03,200.42857142857142,322937,1223.5714285714287,234.0,21900.14285714286,4384187
458,2021-07-04,214.71428571428572,323250,1281.2857142857142,252.42857142857142,22814.285714285714,4405993
459,2021-07-05,220.0,323599,1312.5714285714287,274.7142857142857,23772.0,4436208
460,2021-07-06,230.57142857142858,323970,1378.0,293.7142857142857,24968.714285714286,4467835
461,2021-07-07,246.14285714285714,324346,1460.857142857143,308.7142857142857,26444.85714285714,4502109
462,2021-07-08,258.7142857142857,324712,1525.0,326.57142857142856,27253.714285714286,4532038
463,2021-07-09,271.2857142857143,325084,1610.142857142857,344.57142857142856,28219.85714285714,4561088
464,2021-07-10,284.42857142857144,325463,1697.4285714285713,360.85714285714283,28901.714285714286,4586499
465,2021-07-11,291.2857142857143,325863,1772.2857142857142,373.2857142857143,29703.428571428572,4613917
466,2021-07-12,302.2857142857143,326365,1881.7142857142858,395.14285714285717,31169.428571428572,4654394
467,2021-07-13,314.2857142857143,326881,1998.7142857142858,415.85714285714283,32829.42857142857,4697641
468,2021-07-14,324.85714285714283,327334,2095.4285714285716,426.85714285714283,35121.71428571428,4747961
469,2021-07-15,335.85714285714283,327855,2204.4285714285716,449.0,39072.28571428572,4805544
470,2021-07-16,353.57142857142856,328314,2327.0,461.42857142857144,42227.71428571428,4856682
471,2021-07-17,369.14285714285717,328840,2464.4285714285716,482.42857142857144,43637.71428571428,4891963
472,2021-07-18,382.0,329425,2580.5714285714284,508.85714285714283,44458.57142857143,4925127
473,2021-07-19,398.57142857142856,330050,2720.285714285714,526.4285714285714,44876.28571428572,4968528
474,2021-07-20,412.14285714285717,330720,2801.0,548.4285714285714,43833.42857142857,5004475
475,2021-07-21,422.0,331345,2915.0,573.0,41170.0,5036151
476,2021-07-22,436.42857142857144,331956,3054.4285714285716,585.8571428571429,36902.57142857143,5063862
477,2021-07-23,444.2857142857143,332532,3182.285714285714,602.5714285714286,33109.42857142857,5088448
478,2021-07-24,458.7142857142857,333101,3315.4285714285716,608.7142857142857,30965.85714285714,5108724
479,2021-07-25,482.85714285714283,333783,3442.1428571428573,622.5714285714286,29036.285714285714,5128381
480,2021-07-26,502.85714285714283,334398,3606.1428571428573,621.1428571428571,26627.714285714286,5154922
481,2021-07-27,526.0,335044,3776.5714285714284,617.7142857142857,25210.571428571428,5180949
482,2021-07-28,550.8571428571429,335635,3903.4285714285716,612.8571428571429,24531.85714285714,5207874
483,2021-07-29,570.4285714285714,336224,3951.8571428571427,609.7142857142857,24196.14285714286,5233235
484,2021-07-30,589.5714285714286,336739,4045.0,601.0,23842.285714285714,5255344
485,2021-07-31,611.8571428571429,337201,4120.571428571428,585.7142857142857,23581.428571428572,5273794
486,2021-08-01,619.1428571428571,337746,4162.714285714285,566.1428571428571,23446.714285714286,5292508
487,2021-08-02,621.0,338318,4136.142857142857,560.0,23452.285714285714,5319088
488,2021-08-03,624.5714285714286,338897,4116.714285714285,550.4285714285714,23600.14285714286,5346150
489,2021-08-04,625.7142857142857,339516,4097.571428571428,554.4285714285714,23881.571428571428,5375045
490,2021-08-05,631.2857142857143,340056,4108.428571428572,547.4285714285714,24276.571428571428,5403171
491,2021-08-06,631.5714285714286,340600,4066.285714285714,551.5714285714286,24668.285714285714,5428022
492,2021-08-07,620.7142857142857,341131,4037.714285714286,561.4285714285714,24883.571428571428,5447979
493,2021-08-08,618.5714285714286,341632,4036.5714285714284,555.1428571428571,25089.714285714286,5468136
494,2021-08-09,620.5714285714286,342154,4004.5714285714284,548.0,25334.285714285714,5496428
495,2021-08-10,627.5714285714286,342770,4010.714285714286,553.2857142857143,25412.571428571428,5524038
496,2021-08-11,631.0,343406,4039.4285714285716,555.7142857142857,25446.85714285714,5553173
497,2021-08-12,633.1428571428571,344008,4084.4285714285716,564.5714285714286,25384.571428571428,5580863
498,2021-08-13,636.5714285714286,344589,4075.0,569.8571428571429,25404.714285714286,5605855
499,2021-08-14,646.1428571428571,345170,4047.0,577.0,25601.714285714286,5627191
500,2021-08-15,655.1428571428571,345758,4048.5714285714284,589.4285714285714,25762.14285714286,5648471
501,2021-08-16,662.4285714285714,346408,4113.857142857143,607.7142857142857,26129.14285714286,5679332
502,2021-08-17,661.5714285714286,347079,4189.857142857143,615.5714285714286,26627.0,5710427
503,2021-08-18,657.7142857142857,347742,4205.571428571428,619.4285714285714,26954.285714285714,5741853
504,2021-08-19,658.5714285714286,348466,4254.714285714285,636.8571428571429,27153.0,5770934
505,2021-08-20,675.8571428571429,349064,4293.571428571428,639.2857142857143,27233.428571428572,5796489
506,2021-08-21,686.7142857142857,349642,4386.0,638.8571428571429,27414.714285714286,5819094
507,2021-08-22,694.0,350258,4468.714285714285,642.8571428571429,27576.0,5841503
508,2021-08-23,693.1428571428571,350971,4509.714285714285,651.8571428571429,27500.571428571428,5871836
509,2021-08-24,696.8571428571429,351588,4510.428571428572,644.1428571428571,27088.714285714286,5900048
510,2021-08-25,709.5714285714286,352305,4561.428571428572,651.8571428571429,26585.14285714286,5927949
511,2021-08-26,712.2857142857143,352940,4534.428571428572,639.1428571428571,26213.85714285714,5954431
512,2021-08-27,707.1428571428571,353559,4603.428571428572,642.1428571428571,26027.85714285714,5978684
513,2021-08-28,703.5714285714286,354151,4593.285714285715,644.1428571428571,25675.428571428572,5998822
514,2021-08-29,697.7142857142857,354741,4587.714285714285,640.4285714285714,25210.14285714286,6017974
515,2021-08-30,703.0,355413,4593.142857142857,634.5714285714286,24444.428571428572,6042947
516,2021-08-31,707.2857142857143,356067,4675.285714285715,639.8571428571429,25209.14285714286,6076512
517,2021-09-01,711.7142857142857,356738,4706.0,633.2857142857143,25737.571428571428,6108112
518,2021-09-02,717.5714285714286,357338,4785.571428571428,628.2857142857143,26331.0,6138748
519,2021-09-03,715.5714285714286,357875,4816.714285714285,616.5714285714286,26970.571428571428,6167478
520,2021-09-04,719.4285714285714,358483,4859.285714285715,618.8571428571429,27437.85714285714,6190887
521,2021-09-05,725.0,359051,4914.0,615.7142857142857,28052.85714285714,6214344
522,2021-09-06,736.2857142857143,359724,4954.428571428572,615.8571428571429,29218.85714285714,6247479
523,2021-09-07,739.5714285714286,360372,4924.428571428572,615.0,28415.0,6275417
524,2021-09-08,742.8571428571429,361130,4969.285714285715,627.4285714285714,27566.285714285714,6301076
525,2021-09-09,742.0,361793,4988.428571428572,636.4285714285714,26681.14285714286,6325516
526,2021-09-10,745.8571428571429,362325,5017.285714285715,635.7142857142857,25581.285714285714,6346547
527,2021-09-11,740.0,362850,5059.857142857143,623.8571428571429,24659.428571428572,6363503
528,2021-09-12,741.8571428571429,363369,5084.428571428572,616.8571428571429,23862.571428571428,6381382
529,2021-09-13,724.7142857142857,363899,5100.0,596.4285714285714,22728.85714285714,6406581
530,2021-09-14,723.2857142857143,364489,5121.142857142857,588.1428571428571,21972.14285714286,6429222
531,2021-09-15,725.0,365016,5130.714285714285,555.1428571428571,21508.571428571428,6451636
532,2021-09-16,729.4285714285714,365558,5122.0,537.8571428571429,21205.714285714286,6473956
533,2021-09-17,724.1428571428571,365984,5038.857142857143,522.7142857142857,21397.714285714286,6496331
534,2021-09-18,724.0,366442,4988.714285714285,513.1428571428571,21964.85714285714,6517257
535,2021-09-19,718.2857142857143,366915,4887.0,506.57142857142856,22952.0,6542046
536,2021-09-20,721.8571428571429,367396,4763.571428571428,499.57142857142856,23940.85714285714,6574167
537,2021-09-21,707.7142857142857,367911,4673.857142857143,488.85714285714283,25070.285714285714,6604714
538,2021-09-22,697.1428571428571,368343,4542.714285714285,475.2857142857143,25980.85714285714,6633502
539,2021-09-23,676.7142857142857,368802,4430.285714285715,463.42857142857144,26840.85714285714,6661842
540,2021-09-24,670.7142857142857,369240,4335.857142857143,465.14285714285717,27323.571428571428,6687596
541,2021-09-25,657.4285714285714,369641,4275.285714285715,457.0,27675.428571428572,6710985
542,2021-09-26,640.1428571428571,370071,4218.0,450.85714285714283,27964.714285714286,6737799
543,2021-09-27,628.8571428571429,370570,4212.714285714285,453.42857142857144,28318.14285714286,6772394
544,2021-09-28,620.2857142857143,371044,4157.857142857143,447.57142857142856,28186.85714285714,6802022
545,2021-09-29,599.2857142857143,371541,4074.714285714286,456.85714285714283,28172.714285714286,6830711
546,2021-09-30,590.0,371989,4018.714285714286,455.2857142857143,27953.85714285714,6857519
547,2021-10-01,574.1428571428571,372421,4036.5714285714284,454.42857142857144,27722.428571428572,6881653
548,2021-10-02,563.5714285714286,372857,3952.8571428571427,459.42857142857144,27505.85714285714,6903526
549,2021-10-03,560.2857142857143,373319,3936.4285714285716,464.0,27552.14285714286,6930664
550,2021-10-04,551.7142857142857,373807,3915.1428571428573,462.42857142857144,27820.714285714286,6967139
551,2021-10-05,543.7142857142857,374371,3900.714285714286,475.2857142857143,28198.0,6999408
552,2021-10-06,543.7142857142857,374901,3950.0,480.0,28749.14285714286,7031955
553,2021-10-07,544.7142857142857,375413,3977.285714285714,489.14285714285717,29513.428571428572,7064113
554,2021-10-08,540.5714285714286,375889,3972.285714285714,495.42857142857144,30329.714285714286,7093961
555,2021-10-09,535.7142857142857,376372,4030.4285714285716,502.14285714285717,31087.85714285714,7121141
556,2021-10-10,529.8571428571429,376887,4045.4285714285716,509.7142857142857,31710.85714285714,7152640
557,2021-10-11,520.8571428571429,377436,4062.1428571428573,518.4285714285714,32659.428571428572,7195755
558,2021-10-12,525.1428571428571,378049,4094.8571428571427,525.4285714285714,33891.28571428572,7236647
559,2021-10-13,526.8571428571429,378624,4102.571428571428,531.8571428571429,35034.142857142855,7277194
560,2021-10-14,522.1428571428571,379197,4111.571428571428,540.5714285714286,36049.0,7316456
561,2021-10-15,520.1428571428571,379821,4155.0,561.7142857142857,37018.0,7353087
562,2021-10-16,527.5714285714286,380427,4171.142857142857,579.2857142857143,37655.0,7384726
563,2021-10-17,537.4285714285714,381073,4236.0,598.0,38512.42857142857,7422227
564,2021-10-18,553.5714285714286,381807,4328.142857142857,624.4285714285714,39389.857142857145,7471484
565,2021-10-19,558.5714285714286,382563,4426.428571428572,644.8571428571429,39923.857142857145,7516114
566,2021-10-20,556.5714285714286,383304,4544.142857142857,668.5714285714286,40411.857142857145,7560077
567,2021-10-21,561.4285714285714,383959,4639.857142857143,680.2857142857143,40314.57142857143,7598658
568,2021-10-22,572.4285714285714,384568,4741.571428571428,678.1428571428571,40011.0,7633164
569,2021-10-23,586.0,385195,4832.428571428572,681.1428571428571,39740.71428571428,7662911
570,2021-10-24,586.0,385884,4939.142857142857,687.2857142857143,38682.142857142855,7693002
571,2021-10-25,594.4285714285714,386599,5050.428571428572,684.5714285714286,37353.71428571428,7732960
572,2021-10-26,601.4285714285714,387339,5100.285714285715,682.2857142857143,36017.42857142857,7768236
573,2021-10-27,617.1428571428571,388157,5196.571428571428,693.2857142857143,34954.71428571428,7804760
574,2021-10-28,630.4285714285714,388913,5375.285714285715,707.7142857142857,34454.0,7839836
575,2021-10-29,641.4285714285714,389615,5476.857142857143,721.0,34381.0,7873831
576,2021-10-30,641.7142857142857,390214,5624.285714285715,717.0,34166.142857142855,7902074
577,2021-10-31,655.7142857142857,390935,5654.0,721.5714285714286,34090.857142857145,7931638
578,2021-11-01,665.8571428571429,391704,5730.571428571428,729.2857142857143,33763.0,7969301
579,2021-11-02,676.2857142857143,392399,5856.714285714285,722.8571428571429,33199.0,8000629
580,2021-11-03,683.5714285714286,393041,5922.714285714285,697.7142857142857,32180.714285714286,8030025
581,2021-11-04,697.1428571428571,393588,5893.571428571428,667.8571428571429,31081.14285714286,8057404
582,2021-11-05,705.8571428571429,394164,5914.714285714285,649.8571428571429,29711.14285714286,8081809
583,2021-11-06,713.0,394731,5868.857142857143,645.2857142857143,28902.285714285714,8104390
584,2021-11-07,721.4285714285714,395323,5923.714285714285,626.8571428571429,28314.14285714286,8129837
585,2021-11-08,715.1428571428571,396027,5930.142857142857,617.5714285714286,28096.285714285714,8165975
586,2021-11-09,716.4285714285714,396676,5898.0,611.0,28575.0,8200654
587,2021-11-10,715.2857142857143,397332,5819.142857142857,613.0,29431.285714285714,8236044
588,2021-11-11,710.7142857142857,397958,5798.0,624.2857142857143,30334.285714285714,8269744
589,2021-11-12,708.7142857142857,398557,5761.857142857143,627.5714285714286,31324.571428571428,8301081
590,2021-11-13,709.1428571428571,399079,5711.142857142857,621.1428571428571,32007.0,8328439
591,2021-11-14,704.1428571428571,399644,5635.0,617.2857142857143,32600.14285714286,8358038
592,2021-11-15,712.2857142857143,400217,5584.857142857143,598.5714285714286,33505.71428571428,8400515
593,2021-11-16,712.0,400805,5548.857142857143,589.8571428571429,34073.857142857145,8439171
594,2021-11-17,705.4285714285714,401418,5506.428571428572,583.7142857142857,34483.42857142857,8477428
595,2021-11-18,696.8571428571429,402004,5427.571428571428,578.0,34969.0,8514527
596,2021-11-19,690.2857142857143,402571,5378.428571428572,573.4285714285714,35232.857142857145,8547711
597,2021-11-20,680.0,403068,5362.714285714285,569.8571428571429,35591.42857142857,8577579
598,2021-11-21,670.1428571428571,403581,5328.714285714285,562.4285714285714,35900.28571428572,8609340
599,2021-11-22,656.8571428571429,404070,5264.285714285715,550.4285714285714,35956.28571428572,8652209
600,2021-11-23,642.8571428571429,404583,5193.714285714285,539.7142857142857,36293.28571428572,8693224
601,2021-11-24,646.5714285714286,405183,5188.857142857143,537.8571428571429,36525.28571428572,8733105
602,2021-11-25,650.4285714285714,405691,5176.714285714285,526.7142857142857,36531.57142857143,8770248
603,2021-11-26,652.8571428571429,406189,5114.142857142857,516.8571428571429,36600.42857142857,8803914
604,2021-11-27,654.4285714285714,406680,5064.428571428572,516.0,36399.142857142855,8832373
605,2021-11-28,659.0,407144,5043.714285714285,509.0,36698.57142857143,8866230
606,2021-11-29,663.0,407668,4982.142857142857,514.0,37422.857142857145,8914169
607,2021-11-30,674.8571428571429,408249,4966.428571428572,523.7142857142857,38368.142857142855,8961801
608,2021-12-01,657.2857142857143,408817,4903.428571428572,519.1428571428571,39422.71428571428,9009064
609,2021-12-02,648.1428571428571,409379,4864.142857142857,526.8571428571429,40265.857142857145,9052109
610,2021-12-03,643.5714285714286,409902,4896.0,530.4285714285714,41059.57142857143,9091331
611,2021-12-04,646.0,410422,4894.857142857143,534.5714285714286,41762.57142857143,9124711
612,2021-12-05,640.5714285714286,411009,4916.857142857143,552.1428571428571,41931.142857142855,9159748
613,2021-12-06,646.7142857142857,411580,4942.285714285715,558.8571428571429,42386.0,9210871
614,2021-12-07,642.4285714285714,412238,4930.0,569.8571428571429,42459.42857142857,9259017
615,2021-12-08,651.2857142857143,412869,4951.571428571428,578.8571428571429,42858.857142857145,9309076
616,2021-12-09,659.2857142857143,413483,4991.0,586.2857142857143,43683.42857142857,9357893
617,2021-12-10,655.5714285714286,414072,4979.428571428572,595.7142857142857,44511.42857142857,9402911
618,2021-12-11,653.0,414649,5035.857142857143,603.8571428571429,45734.28571428572,9444851
619,2021-12-12,656.5714285714286,415285,5070.428571428572,610.8571428571429,47352.857142857145,9491218
620,2021-12-13,650.2857142857143,415918,5119.285714285715,619.7142857142857,50979.142857142855,9567725
621,2021-12-14,648.5714285714286,416576,5129.142857142857,619.7142857142857,57060.71428571428,9658442
622,2021-12-15,650.0,417212,5181.0,620.4285714285714,64145.857142857145,9758097
623,2021-12-16,641.4285714285714,417851,5227.428571428572,624.0,70572.57142857143,9851901
624,2021-12-17,649.2857142857143,418450,5262.571428571428,625.4285714285714,76279.57142857143,9936868
625,2021-12-18,649.7142857142857,419041,5256.0,627.4285714285714,81563.85714285714,10015798
626,2021-12-19,647.0,419779,5284.142857142857,642.0,86153.85714285714,10094295
627,2021-12-20,644.7142857142857,420600,5326.857142857143,668.8571428571429,92021.0,10211872
628,2021-12-21,637.2857142857143,421486,5412.714285714285,701.4285714285714,97575.57142857143,10341471
629,2021-12-22,632.8571428571429,422446,5518.857142857143,747.7142857142857,103073.71428571429,10479613
630,2021-12-23,628.0,423464,5624.714285714285,801.8571428571429,109247.57142857143,10616634
