areaName,date,areaCode,dailyCases,cumulativeCases
East of England,2023-03-29,E12000006,364,2278091
East of England,2023-03-28,E12000006,367,2277727
East of England,2023-03-27,E12000006,410,2277360
East of England,2023-03-26,E12000006,332,2276950
East of England,2023-03-25,E12000006,305,2276618
East of England,2023-03-24,E12000006,402,2276313
East of England,2023-03-23,E12000006,409,2275911
East of England,2023-03-22,E12000006,464,2275502
East of England,2023-03-21,E12000006,553,2275038
East of England,2023-03-20,E12000006,487,2274485
East of England,2023-03-19,E12000006,379,2273998
East of England,2023-03-18,E12000006,317,2273619
East of England,2023-03-17,E12000006,383,2273302
East of England,2023-03-16,E12000006,459,2272919
East of England,2023-03-15,E12000006,520,2272460
East of England,2023-03-14,E12000006,522,2271940
East of England,2023-03-13,E12000006,524,2271418
East of England,2023-03-12,E12000006,470,2270894
East of England,2023-03-11,E12000006,328,2270424
East of England,2023-03-10,E12000006,403,2270096
East of England,2023-03-09,E12000006,417,2269693
East of England,2023-03-08,E12000006,391,2269276
East of England,2023-03-07,E12000006,450,2268885
East of England,2023-03-06,E12000006,405,2268435
East of England,2023-03-05,E12000006,353,2268030
East of England,2023-03-04,E12000006,286,2267677
East of England,2023-03-03,E12000006,356,2267391
East of England,2023-03-02,E12000006,376,2267035
East of England,2023-03-01,E12000006,449,2266659
East of England,2023-02-28,E12000006,481,2266210
East of England,2023-02-27,E12000006,431,2265729
East of England,2023-02-26,E12000006,302,2265298
East of England,2023-02-25,E12000006,311,2264996
East of England,2023-02-24,E12000006,323,2264685
East of England,2023-02-23,E12000006,373,2264362
East of England,2023-02-22,E12000006,420,2263989
East of England,2023-02-21,E12000006,491,2263569
East of England,2023-02-20,E12000006,550,2263078
East of England,2023-02-19,E12000006,419,2262528
East of England,2023-02-18,E12000006,375,2262109
East of England,2023-02-17,E12000006,413,2261734
East of England,2023-02-16,E12000006,475,2261321
East of England,2023-02-15,E12000006,533,2260846
East of England,2023-02-14,E12000006,515,2260313
East of England,2023-02-13,E12000006,593,2259798
East of England,2023-02-12,E12000006,315,2259205
East of England,2023-02-11,E12000006,290,2258890
East of England,2023-02-10,E12000006,383,2258600
East of England,2023-02-09,E12000006,368,2258217
East of England,2023-02-08,E12000006,417,2257849
East of England,2023-02-07,E12000006,415,2257432
East of England,2023-02-06,E12000006,511,2257017
East of England,2023-02-05,E12000006,339,2256506
East of England,2023-02-04,E12000006,300,2256167
East of England,2023-02-03,E12000006,349,2255867
East of England,2023-02-02,E12000006,388,2255518
East of England,2023-02-01,E12000006,458,2255130
East of England,2023-01-31,E12000006,423,2254672
East of England,2023-01-30,E12000006,437,2254249
East of England,2023-01-29,E12000006,294,2253812
East of England,2023-01-28,E12000006,247,2253518
East of England,2023-01-27,E12000006,256,2253271
East of England,2023-01-26,E12000006,285,2253015
East of England,2023-01-25,E12000006,295,2252730
East of England,2023-01-24,E12000006,320,2252435
East of England,2023-01-23,E12000006,253,2252115
East of England,2023-01-22,E12000006,216,2251862
East of England,2023-01-21,E12000006,131,2251646
East of England,2023-01-20,E12000006,248,2251515
East of England,2023-01-19,E12000006,184,2251267
East of England,2023-01-18,E12000006,236,2251083
East of England,2023-01-17,E12000006,220,2250847
East of England,2023-01-16,E12000006,285,2250627
East of England,2023-01-15,E12000006,227,2250342
East of England,2023-01-14,E12000006,174,2250115
East of England,2023-01-13,E12000006,206,2249941
East of England,2023-01-12,E12000006,243,2249735
East of England,2023-01-11,E12000006,255,2249492
East of England,2023-01-10,E12000006,301,2249237
East of England,2023-01-09,E12000006,342,2248936
East of England,2023-01-08,E12000006,256,2248594
East of England,2023-01-07,E12000006,277,2248338
East of England,2023-01-06,E12000006,416,2248061
East of England,2023-01-05,E12000006,456,2247645
East of England,2023-01-04,E12000006,590,2247189
East of England,2023-01-03,E12000006,654,2246599
East of England,2023-01-02,E12000006,615,2245945
East of England,2023-01-01,E12000006,428,2245330
East of England,2022-12-31,E12000006,526,2244902
East of England,2022-12-30,E12000006,734,2244376
East of England,2022-12-29,E12000006,949,2243642
East of England,2022-12-28,E12000006,985,2242693
East of England,2022-12-27,E12000006,781,2241708
East of England,2022-12-26,E12000006,642,2240927
East of England,2022-12-25,E12000006,438,2240285
East of England,2022-12-24,E12000006,506,2239847
East of England,2022-12-23,E12000006,665,2239341
East of England,2022-12-22,E12000006,804,2238676
East of England,2022-12-21,E12000006,915,2237872
East of England,2022-12-20,E12000006,995,2236957
East of England,2022-12-19,E12000006,1026,2235962
East of England,2022-12-18,E12000006,660,2234936
East of England,2022-12-17,E12000006,539,2234276
East of England,2022-12-16,E12000006,601,2233737
East of England,2022-12-15,E12000006,616,2233136
East of England,2022-12-14,E12000006,698,2232520
East of England,2022-12-13,E12000006,667,2231822
East of England,2022-12-12,E12000006,681,2231155
East of England,2022-12-11,E12000006,467,2230474
East of England,2022-12-10,E12000006,346,2230007
East of England,2022-12-09,E12000006,460,2229661
East of England,2022-12-08,E12000006,439,2229201
East of England,2022-12-07,E12000006,512,2228762
East of England,2022-12-06,E12000006,476,2228250
East of England,2022-12-05,E12000006,553,2227774
East of England,2022-12-04,E12000006,373,2227221
East of England,2022-12-03,E12000006,285,2226848
East of England,2022-12-02,E12000006,389,2226563
East of England,2022-12-01,E12000006,355,2226174
East of England,2022-11-30,E12000006,376,2225819
East of England,2022-11-29,E12000006,454,2225443
East of England,2022-11-28,E12000006,452,2224989
East of England,2022-11-27,E12000006,343,2224537
East of England,2022-11-26,E12000006,264,2224194
East of England,2022-11-25,E12000006,279,2223930
East of England,2022-11-24,E12000006,343,2223651
East of England,2022-11-23,E12000006,308,2223308
East of England,2022-11-22,E12000006,326,2223000
East of England,2022-11-21,E12000006,370,2222674
East of England,2022-11-20,E12000006,281,2222304
East of England,2022-11-19,E12000006,224,2222023
East of England,2022-11-18,E12000006,283,2221799
East of England,2022-11-17,E12000006,298,2221516
East of England,2022-11-16,E12000006,324,2221218
East of England,2022-11-15,E12000006,311,2220894
East of England,2022-11-14,E12000006,350,2220583
East of England,2022-11-13,E12000006,284,2220233
East of England,2022-11-12,E12000006,244,2219949
East of England,2022-11-11,E12000006,267,2219705
East of England,2022-11-10,E12000006,282,2219438
East of England,2022-11-09,E12000006,358,2219156
East of England,2022-11-08,E12000006,372,2218798
East of England,2022-11-07,E12000006,427,2218426
East of England,2022-11-06,E12000006,356,2217999
East of England,2022-11-05,E12000006,273,2217643
East of England,2022-11-04,E12000006,333,2217370
East of England,2022-11-03,E12000006,373,2217037
East of England,2022-11-02,E12000006,396,2216664
East of England,2022-11-01,E12000006,476,2216268
East of England,2022-10-31,E12000006,543,2215792
East of England,2022-10-30,E12000006,467,2215249
East of England,2022-10-29,E12000006,357,2214782
East of England,2022-10-28,E12000006,442,2214425
East of England,2022-10-27,E12000006,495,2213983
East of England,2022-10-26,E12000006,566,2213488
East of England,2022-10-25,E12000006,605,2212922
East of England,2022-10-24,E12000006,662,2212317
East of England,2022-10-23,E12000006,615,2211655
East of England,2022-10-22,E12000006,571,2211040
East of England,2022-10-21,E12000006,624,2210469
East of England,2022-10-20,E12000006,724,2209845
East of England,2022-10-19,E12000006,825,2209121
East of England,2022-10-18,E12000006,926,2208296
East of England,2022-10-17,E12000006,1152,2207370
East of England,2022-10-16,E12000006,901,2206218
East of England,2022-10-15,E12000006,783,2205317
East of England,2022-10-14,E12000006,875,2204534
East of England,2022-10-13,E12000006,967,2203659
East of England,2022-10-12,E12000006,925,2202692
East of England,2022-10-11,E12000006,1007,2201767
East of England,2022-10-10,E12000006,1200,2200760
East of England,2022-10-09,E12000006,1004,2199560
East of England,2022-10-08,E12000006,799,2198556
East of England,2022-10-07,E12000006,1066,2197757
East of England,2022-10-06,E12000006,1088,2196691
East of England,2022-10-05,E12000006,1171,2195603
East of England,2022-10-04,E12000006,1271,2194432
East of England,2022-10-03,E12000006,1256,2193161
East of England,2022-10-02,E12000006,1024,2191905
East of England,2022-10-01,E12000006,784,2190881
East of England,2022-09-30,E12000006,879,2190097
East of England,2022-09-29,E12000006,821,2189218
East of England,2022-09-28,E12000006,956,2188397
East of England,2022-09-27,E12000006,985,2187441
East of England,2022-09-26,E12000006,908,2186456
East of England,2022-09-25,E12000006,787,2185548
East of England,2022-09-24,E12000006,671,2184761
East of England,2022-09-23,E12000006,666,2184090
East of England,2022-09-22,E12000006,667,2183424
East of England,2022-09-21,E12000006,781,2182757
East of England,2022-09-20,E12000006,797,2181976
East of England,2022-09-19,E12000006,687,2181179
East of England,2022-09-18,E12000006,435,2180492
East of England,2022-09-17,E12000006,348,2180057
East of England,2022-09-16,E12000006,425,2179709
East of England,2022-09-15,E12000006,442,2179284
East of England,2022-09-14,E12000006,490,2178842
East of England,2022-09-13,E12000006,524,2178352
East of England,2022-09-12,E12000006,529,2177828
East of England,2022-09-11,E12000006,445,2177299
East of England,2022-09-10,E12000006,310,2176854
East of England,2022-09-09,E12000006,317,2176544
East of England,2022-09-08,E12000006,336,2176227
East of England,2022-09-07,E12000006,372,2175891
East of England,2022-09-06,E12000006,456,2175519
East of England,2022-09-05,E12000006,490,2175063
East of England,2022-09-04,E12000006,415,2174573
East of England,2022-09-03,E12000006,356,2174158
East of England,2022-09-02,E12000006,361,2173802
East of England,2022-09-01,E12000006,500,2173441
East of England,2022-08-31,E12000006,440,2172941
East of England,2022-08-30,E12000006,496,2172501
East of England,2022-08-29,E12000006,456,2172005
East of England,2022-08-28,E12000006,327,2171549
East of England,2022-08-27,E12000006,271,2171222
East of England,2022-08-26,E12000006,337,2170951
East of England,2022-08-25,E12000006,359,2170614
East of England,2022-08-24,E12000006,420,2170255
East of England,2022-08-23,E12000006,482,2169835
East of England,2022-08-22,E12000006,509,2169353
East of England,2022-08-21,E12000006,425,2168844
East of England,2022-08-20,E12000006,379,2168419
East of England,2022-08-19,E12000006,407,2168040
East of England,2022-08-18,E12000006,456,2167633
East of England,2022-08-17,E12000006,558,2167177
East of England,2022-08-16,E12000006,564,2166619
East of England,2022-08-15,E12000006,614,2166055
East of England,2022-08-14,E12000006,522,2165441
East of England,2022-08-13,E12000006,453,2164919
East of England,2022-08-12,E12000006,524,2164466
East of England,2022-08-11,E12000006,582,2163942
East of England,2022-08-10,E12000006,691,2163360
East of England,2022-08-09,E12000006,689,2162669
East of England,2022-08-08,E12000006,829,2161980
East of England,2022-08-07,E12000006,646,2161151
East of England,2022-08-06,E12000006,531,2160505
East of England,2022-08-05,E12000006,614,2159974
East of England,2022-08-04,E12000006,693,2159360
East of England,2022-08-03,E12000006,867,2158667
East of England,2022-08-02,E12000006,888,2157800
East of England,2022-08-01,E12000006,1038,2156912
East of England,2022-07-31,E12000006,855,2155874
East of England,2022-07-30,E12000006,740,2155019
East of England,2022-07-29,E12000006,856,2154279
East of England,2022-07-28,E12000006,918,2153423
East of England,2022-07-27,E12000006,1053,2152505
East of England,2022-07-26,E12000006,1137,2151452
East of England,2022-07-25,E12000006,1361,2150315
East of England,2022-07-24,E12000006,1188,2148954
East of England,2022-07-23,E12000006,1005,2147766
East of England,2022-07-22,E12000006,1318,2146761
East of England,2022-07-21,E12000006,1498,2145443
East of England,2022-07-20,E12000006,1629,2143945
East of England,2022-07-19,E12000006,1740,2142316
East of England,2022-07-18,E12000006,1966,2140576
East of England,2022-07-17,E12000006,1885,2138610
East of England,2022-07-16,E12000006,1630,2136725
East of England,2022-07-15,E12000006,2036,2135095
East of England,2022-07-14,E12000006,2280,2133059
East of England,2022-07-13,E12000006,2714,2130779
East of England,2022-07-12,E12000006,2954,2128065
East of England,2022-07-11,E12000006,3282,2125111
East of England,2022-07-10,E12000006,2817,2121829
East of England,2022-07-09,E12000006,2366,2119012
East of England,2022-07-08,E12000006,2700,2116646
East of England,2022-07-07,E12000006,2817,2113946
East of England,2022-07-06,E12000006,3193,2111129
East of England,2022-07-05,E12000006,3411,2107936
East of England,2022-07-04,E12000006,3684,2104525
East of England,2022-07-03,E12000006,3160,2100841
East of England,2022-07-02,E12000006,2265,2097681
East of England,2022-07-01,E12000006,2362,2095416
East of England,2022-06-30,E12000006,2510,2093054
East of England,2022-06-29,E12000006,2471,2090544
East of England,2022-06-28,E12000006,2506,2088073
East of England,2022-06-27,E12000006,2520,2085567
East of England,2022-06-26,E12000006,2171,2083047
East of England,2022-06-25,E12000006,1795,2080876
East of England,2022-06-24,E12000006,1839,2079081
East of England,2022-06-23,E12000006,2033,2077242
East of England,2022-06-22,E12000006,2136,2075209
East of England,2022-06-21,E12000006,2083,2073073
East of England,2022-06-20,E12000006,1925,2070990
East of England,2022-06-19,E12000006,1710,2069065
East of England,2022-06-18,E12000006,1360,2067355
East of England,2022-06-17,E12000006,1297,2065995
East of England,2022-06-16,E12000006,1384,2064698
East of England,2022-06-15,E12000006,1361,2063314
East of England,2022-06-14,E12000006,1417,2061953
East of England,2022-06-13,E12000006,1478,2060536
East of England,2022-06-12,E12000006,1244,2059058
East of England,2022-06-11,E12000006,940,2057814
East of England,2022-06-10,E12000006,1002,2056874
East of England,2022-06-09,E12000006,1078,2055872
East of England,2022-06-08,E12000006,1079,2054794
East of England,2022-06-07,E12000006,1012,2053715
East of England,2022-06-06,E12000006,1055,2052703
East of England,2022-06-05,E12000006,945,2051648
East of England,2022-06-04,E12000006,698,2050703
East of England,2022-06-03,E12000006,614,2050005
East of England,2022-06-02,E12000006,585,2049391
East of England,2022-06-01,E12000006,624,2048806
East of England,2022-05-31,E12000006,597,2048182
East of England,2022-05-30,E12000006,604,2047585
East of England,2022-05-29,E12000006,494,2046981
East of England,2022-05-28,E12000006,419,2046487
East of England,2022-05-27,E12000006,468,2046068
East of England,2022-05-26,E12000006,520,2045600
East of England,2022-05-25,E12000006,575,2045080
East of England,2022-05-24,E12000006,606,2044505
East of England,2022-05-23,E12000006,719,2043899
East of England,2022-05-22,E12000006,567,2043180
East of England,2022-05-21,E12000006,438,2042613
East of England,2022-05-20,E12000006,537,2042175
East of England,2022-05-19,E12000006,624,2041638
East of England,2022-05-18,E12000006,684,2041014
East of England,2022-05-17,E12000006,777,2040330
East of England,2022-05-16,E12000006,879,2039553
East of England,2022-05-15,E12000006,731,2038674
East of England,2022-05-14,E12000006,537,2037943
East of England,2022-05-13,E12000006,602,2037406
East of England,2022-05-12,E12000006,725,2036804
East of England,2022-05-11,E12000006,878,2036079
East of England,2022-05-10,E12000006,936,2035201
East of England,2022-05-09,E12000006,957,2034265
East of England,2022-05-08,E12000006,893,2033308
East of England,2022-05-07,E12000006,718,2032415
East of England,2022-05-06,E12000006,885,2031697
East of England,2022-05-05,E12000006,935,2030812
East of England,2022-05-04,E12000006,1163,2029877
East of England,2022-05-03,E12000006,1361,2028714
East of England,2022-05-02,E12000006,1228,2027353
East of England,2022-05-01,E12000006,907,2026125
East of England,2022-04-30,E12000006,747,2025218
East of England,2022-04-29,E12000006,1021,2024471
East of England,2022-04-28,E12000006,1113,2023450
East of England,2022-04-27,E12000006,1180,2022337
East of England,2022-04-26,E12000006,1290,2021157
East of England,2022-04-25,E12000006,1560,2019867
East of England,2022-04-24,E12000006,1391,2018307
East of England,2022-04-23,E12000006,1177,2016916
East of England,2022-04-22,E12000006,1418,2015739
East of England,2022-04-21,E12000006,1786,2014321
East of England,2022-04-20,E12000006,2046,2012535
East of England,2022-04-19,E12000006,2542,2010489
East of England,2022-04-18,E12000006,2412,2007947
East of England,2022-04-17,E12000006,1876,2005535
East of England,2022-04-16,E12000006,1776,2003659
East of England,2022-04-15,E12000006,2061,2001883
East of England,2022-04-14,E12000006,2527,1999822
East of England,2022-04-13,E12000006,3044,1997295
East of England,2022-04-12,E12000006,3297,1994251
East of England,2022-04-11,E12000006,3627,1990954
East of England,2022-04-10,E12000006,2967,1987327
East of England,2022-04-09,E12000006,2713,1984360
East of England,2022-04-08,E12000006,3199,1981647
East of England,2022-04-07,E12000006,3725,1978448
East of England,2022-04-06,E12000006,4299,1974723
East of England,2022-04-05,E12000006,4723,1970424
East of England,2022-04-04,E12000006,5197,1965701
East of England,2022-04-03,E12000006,4126,1960504
East of England,2022-04-02,E12000006,3730,1956378
East of England,2022-04-01,E12000006,4792,1952648
East of England,2022-03-31,E12000006,5624,1947856
East of England,2022-03-30,E12000006,7209,1942232
East of England,2022-03-29,E12000006,7965,1935023
East of England,2022-03-28,E12000006,9310,1927058
East of England,2022-03-27,E12000006,7084,1917748
East of England,2022-03-26,E12000006,6226,1910664
East of England,2022-03-25,E12000006,7259,1904438
East of England,2022-03-24,E12000006,8451,1897179
East of England,2022-03-23,E12000006,9558,1888728
East of England,2022-03-22,E12000006,9917,1879170
East of England,2022-03-21,E12000006,10967,1869253
East of England,2022-03-20,E12000006,8405,1858286
East of England,2022-03-19,E12000006,6934,1849881
East of England,2022-03-18,E12000006,7875,1842947
East of England,2022-03-17,E12000006,8911,1835072
East of England,2022-03-16,E12000006,9929,1826161
East of England,2022-03-15,E12000006,9862,1816232
East of England,2022-03-14,E12000006,10603,1806370
East of England,2022-03-13,E12000006,8587,1795767
East of England,2022-03-12,E12000006,6967,1787180
East of England,2022-03-11,E12000006,7118,1780213
East of England,2022-03-10,E12000006,7413,1773095
East of England,2022-03-09,E12000006,7664,1765682
East of England,2022-03-08,E12000006,7152,1758018
East of England,2022-03-07,E12000006,7162,1750866
East of England,2022-03-06,E12000006,5211,1743704
East of England,2022-03-05,E12000006,3951,1738493
East of England,2022-03-04,E12000006,4201,1734542
East of England,2022-03-03,E12000006,4274,1730341
East of England,2022-03-02,E12000006,4445,1726067
East of England,2022-03-01,E12000006,4252,1721622
East of England,2022-02-28,E12000006,3985,1717370
East of England,2022-02-27,E12000006,2873,1713385
East of England,2022-02-26,E12000006,2179,1710512
East of England,2022-02-25,E12000006,2375,1708333
East of England,2022-02-24,E12000006,2802,1705958
East of England,2022-02-23,E12000006,3399,1703156
East of England,2022-02-22,E12000006,3647,1699757
East of England,2022-02-21,E12000006,4427,1696110
East of England,2022-02-20,E12000006,4139,1691683
East of England,2022-02-19,E12000006,3785,1687544
East of England,2022-02-18,E12000006,3269,1683759
East of England,2022-02-17,E12000006,4294,1680490
East of England,2022-02-16,E12000006,4961,1676196
East of England,2022-02-15,E12000006,4925,1671235
East of England,2022-02-14,E12000006,4999,1666310
East of England,2022-02-13,E12000006,3873,1661311
East of England,2022-02-12,E12000006,3527,1657438
East of England,2022-02-11,E12000006,4379,1653911
East of England,2022-02-10,E12000006,5117,1649532
East of England,2022-02-09,E12000006,6220,1644415
East of England,2022-02-08,E12000006,6738,1638195
East of England,2022-02-07,E12000006,7706,1631457
East of England,2022-02-06,E12000006,6386,1623751
East of England,2022-02-05,E12000006,5508,1617365
East of England,2022-02-04,E12000006,6624,1611857
East of England,2022-02-03,E12000006,7930,1605233
East of England,2022-02-02,E12000006,9144,1597303
East of England,2022-02-01,E12000006,9585,1588159
East of England,2022-01-31,E12000006,10852,1578574
East of England,2022-01-30,E12000006,9579,1567722
East of England,2022-01-29,E12000006,8069,1558143
East of England,2022-01-28,E12000006,8813,1550074
East of England,2022-01-27,E12000006,10026,1541261
East of England,2022-01-26,E12000006,11062,1531235
East of England,2022-01-25,E12000006,11568,1520173
East of England,2022-01-24,E12000006,13174,1508605
East of England,2022-01-23,E12000006,10773,1495431
East of England,2022-01-22,E12000006,8666,1484658
East of England,2022-01-21,E12000006,9534,1475992
East of England,2022-01-20,E12000006,10073,1466458
East of England,2022-01-19,E12000006,11382,1456385
East of England,2022-01-18,E12000006,11609,1445003
East of England,2022-01-17,E12000006,12802,1433394
East of England,2022-01-16,E12000006,9621,1420592
East of England,2022-01-15,E12000006,7360,1410971
East of England,2022-01-14,E12000006,7864,1403611
East of England,2022-01-13,E12000006,8688,1395747
East of England,2022-01-12,E12000006,8866,1387059
East of England,2022-01-11,E12000006,9645,1378193
East of England,2022-01-10,E12000006,10896,1368548
East of England,2022-01-09,E12000006,7945,1357652
East of England,2022-01-08,E12000006,7590,1349707
East of England,2022-01-07,E12000006,9615,1342117
East of England,2022-01-06,E12000006,14005,1332502
East of England,2022-01-05,E12000006,16395,1318497
East of England,2022-01-04,E12000006,21969,1302102
East of England,2022-01-03,E12000006,18316,1280133
East of England,2022-01-02,E12000006,14371,1261817
East of England,2022-01-01,E12000006,9616,1247446
East of England,2021-12-31,E12000006,15439,1237830
East of England,2021-12-30,E12000006,19867,1222391
East of England,2021-12-29,E12000006,23993,1202524
East of England,2021-12-28,E12000006,18525,1178531
East of England,2021-12-27,E12000006,17913,1160006
East of England,2021-12-26,E12000006,11099,1142093
East of England,2021-12-25,E12000006,6938,1130994
East of England,2021-12-24,E12000006,13719,1124056
East of England,2021-12-23,E12000006,16140,1110337
East of England,2021-12-22,E12000006,16364,1094197
East of England,2021-12-21,E12000006,15678,1077833
East of England,2021-12-20,E12000006,14374,1062155
East of England,2021-12-19,E12000006,9810,1047781
East of England,2021-12-18,E12000006,9632,1037971
East of England,2021-12-17,E12000006,10097,1028339
East of England,2021-12-16,E12000006,11255,1018242
East of England,2021-12-15,E12000006,11940,1006987
East of England,2021-12-14,E12000006,11052,995047
East of England,2021-12-13,E12000006,9134,983995
East of England,2021-12-12,E12000006,5817,974861
East of England,2021-12-11,E12000006,5408,969044
East of England,2021-12-10,E12000006,5502,963636
East of England,2021-12-09,E12000006,5988,958134
East of England,2021-12-08,E12000006,5970,952146
East of England,2021-12-07,E12000006,5900,946176
East of England,2021-12-06,E12000006,6056,940276
East of England,2021-12-05,E12000006,4178,934220
East of England,2021-12-04,E12000006,3974,930042
East of England,2021-12-03,E12000006,4776,926068
East of England,2021-12-02,E12000006,5220,921292
East of England,2021-12-01,E12000006,5829,916072
East of England,2021-11-30,E12000006,5954,910243
East of England,2021-11-29,E12000006,5763,904289
East of England,2021-11-28,E12000006,4272,898526
East of England,2021-11-27,E12000006,3565,894254
East of England,2021-11-26,E12000006,4022,890689
East of England,2021-11-25,E12000006,4336,886667
East of England,2021-11-24,E12000006,4801,882331
East of England,2021-11-23,E12000006,4927,877530
East of England,2021-11-22,E12000006,5062,872603
East of England,2021-11-21,E12000006,3795,867541
East of England,2021-11-20,E12000006,3624,863746
East of England,2021-11-19,E12000006,3755,860122
East of England,2021-11-18,E12000006,4197,856367
East of England,2021-11-17,E12000006,4468,852170
East of England,2021-11-16,E12000006,4503,847702
East of England,2021-11-15,E12000006,4931,843199
East of England,2021-11-14,E12000006,3617,838268
East of England,2021-11-13,E12000006,3243,834651
East of England,2021-11-12,E12000006,3611,831408
East of England,2021-11-11,E12000006,3968,827797
East of England,2021-11-10,E12000006,4101,823829
East of England,2021-11-09,E12000006,4087,819728
East of England,2021-11-08,E12000006,4072,815641
East of England,2021-11-07,E12000006,2823,811569
East of England,2021-11-06,E12000006,2605,808746
East of England,2021-11-05,E12000006,2645,806141
East of England,2021-11-04,E12000006,3139,803496
East of England,2021-11-03,E12000006,3353,800357
East of England,2021-11-02,E12000006,3724,797004
East of England,2021-11-01,E12000006,4401,793280
East of England,2021-10-31,E12000006,3636,788879
East of England,2021-10-30,E12000006,3402,785243
East of England,2021-10-29,E12000006,4038,781841
East of England,2021-10-28,E12000006,4011,777803
East of England,2021-10-27,E12000006,4328,773792
East of England,2021-10-26,E12000006,4288,769464
East of England,2021-10-25,E12000006,4891,765176
East of England,2021-10-24,E12000006,3703,760285
East of England,2021-10-23,E12000006,3551,756582
East of England,2021-10-22,E12000006,4059,753031
East of England,2021-10-21,E12000006,4516,748972
East of England,2021-10-20,E12000006,5340,744456
East of England,2021-10-19,E12000006,5512,739116
East of England,2021-10-18,E12000006,5935,733604
East of England,2021-10-17,E12000006,4671,727669
East of England,2021-10-16,E12000006,3541,722998
East of England,2021-10-15,E12000006,3997,719457
East of England,2021-10-14,E12000006,4526,715460
East of England,2021-10-13,E12000006,4831,710934
East of England,2021-10-12,E12000006,4622,706103
East of England,2021-10-11,E12000006,5302,701481
East of England,2021-10-10,E12000006,3949,696179
East of England,2021-10-09,E12000006,3228,692230
East of England,2021-10-08,E12000006,3430,689002
East of England,2021-10-07,E12000006,3836,685572
East of England,2021-10-06,E12000006,3878,681736
East of England,2021-10-05,E12000006,3634,677858
East of England,2021-10-04,E12000006,4349,674224
East of England,2021-10-03,E12000006,3178,669875
East of England,2021-10-02,E12000006,2374,666697
East of England,2021-10-01,E12000006,2598,664323
East of England,2021-09-30,E12000006,2795,661725
East of England,2021-09-29,E12000006,3216,658930
East of England,2021-09-28,E12000006,3525,655714
East of England,2021-09-27,E12000006,3894,652189
East of England,2021-09-26,E12000006,3039,648295
East of England,2021-09-25,E12000006,2472,645256
East of England,2021-09-24,E12000006,2734,642784
East of England,2021-09-23,E12000006,2828,640050
East of England,2021-09-22,E12000006,2989,637222
East of England,2021-09-21,E12000006,3320,634233
East of England,2021-09-20,E12000006,3436,630913
East of England,2021-09-19,E12000006,2521,627477
East of England,2021-09-18,E12000006,2081,624956
East of England,2021-09-17,E12000006,2236,622875
East of England,2021-09-16,E12000006,2258,620639
East of England,2021-09-15,E12000006,2386,618381
East of England,2021-09-14,E12000006,2307,615995
East of England,2021-09-13,E12000006,2641,613688
East of England,2021-09-12,E12000006,1905,611047
East of England,2021-09-11,E12000006,1744,609142
East of England,2021-09-10,E12000006,2091,607398
East of England,2021-09-09,E12000006,2372,605307
East of England,2021-09-08,E12000006,2508,602935
East of England,2021-09-07,E12000006,2975,600427
East of England,2021-09-06,E12000006,3392,597452
East of England,2021-09-05,E12000006,2364,594060
East of England,2021-09-04,E12000006,2422,591696
East of England,2021-09-03,E12000006,2885,589274
East of England,2021-09-02,E12000006,3061,586389
East of England,2021-09-01,E12000006,3167,583328
East of England,2021-08-31,E12000006,3331,580161
East of England,2021-08-30,E12000006,2412,576830
East of England,2021-08-29,E12000006,1869,574418
East of England,2021-08-28,E12000006,1973,572549
East of England,2021-08-27,E12000006,2387,570576
East of England,2021-08-26,E12000006,2567,568189
East of England,2021-08-25,E12000006,2648,565622
East of England,2021-08-24,E12000006,2638,562974
East of England,2021-08-23,E12000006,2875,560336
East of England,2021-08-22,E12000006,2165,557461
East of England,2021-08-21,E12000006,2146,555296
East of England,2021-08-20,E12000006,2435,553150
East of England,2021-08-19,E12000006,2799,550715
East of England,2021-08-18,E12000006,2893,547916
East of England,2021-08-17,E12000006,2747,545023
East of England,2021-08-16,E12000006,2870,542276
East of England,2021-08-15,E12000006,2026,539406
East of England,2021-08-14,E12000006,2027,537380
East of England,2021-08-13,E12000006,2456,535353
East of England,2021-08-12,E12000006,2754,532897
East of England,2021-08-11,E12000006,2780,530143
East of England,2021-08-10,E12000006,2532,527363
East of England,2021-08-09,E12000006,2705,524831
East of England,2021-08-08,E12000006,1932,522126
East of England,2021-08-07,E12000006,1940,520194
East of England,2021-08-06,E12000006,2373,518254
East of England,2021-08-05,E12000006,2738,515881
East of England,2021-08-04,E12000006,2800,513143
East of England,2021-08-03,E12000006,2652,510343
East of England,2021-08-02,E12000006,2548,507691
East of England,2021-08-01,E12000006,1777,505143
East of England,2021-07-31,E12000006,1913,503366
East of England,2021-07-30,E12000006,2209,501453
East of England,2021-07-29,E12000006,2421,499244
East of England,2021-07-28,E12000006,2631,496823
East of England,2021-07-27,E12000006,2467,494192
East of England,2021-07-26,E12000006,2444,491725
East of England,2021-07-25,E12000006,1860,489281
East of England,2021-07-24,E12000006,1965,487421
East of England,2021-07-23,E12000006,2313,485456
East of England,2021-07-22,E12000006,2756,483143
East of England,2021-07-21,E12000006,3055,480387
East of England,2021-07-20,E12000006,3479,477332
East of England,2021-07-19,E12000006,4051,473853
East of England,2021-07-18,E12000006,3203,469802
East of England,2021-07-17,E12000006,3380,466599
East of England,2021-07-16,E12000006,4763,463219
East of England,2021-07-15,E12000006,5499,458456
East of England,2021-07-14,E12000006,4750,452957
East of England,2021-07-13,E12000006,3762,448207
East of England,2021-07-12,E12000006,3348,444445
